date,rate,source,is_reference_rate,source_files
2004-04-07,43.56,RBI_REFERENCE_RATE,True,BankWise.xls
2004-04-08,43.62,RBI_REFERENCE_RATE,True,BankWise.xls
2004-04-12,43.65,RBI_REFERENCE_RATE,True,BankWise.xls
2004-04-13,43.76,RBI_REFERENCE_RATE,True,BankWise.xls
2004-04-15,43.9,RBI_REFERENCE_RATE,True,BankWise.xls
2004-04-16,43.89,RBI_REFERENCE_RATE,True,BankWise.xls
2004-04-19,43.86,RBI_REFERENCE_RATE,True,BankWise.xls
2004-04-20,44.0,RBI_REFERENCE_RATE,True,BankWise.xls
2004-04-21,44.0,RBI_REFERENCE_RATE,True,BankWise.xls
2004-04-22,44.04,RBI_REFERENCE_RATE,True,BankWise.xls
2004-04-23,44.16,RBI_REFERENCE_RATE,True,BankWise.xls
2004-04-27,44.18,RBI_REFERENCE_RATE,True,BankWise.xls
2004-04-28,44.18,RBI_REFERENCE_RATE,True,BankWise.xls
2004-04-29,44.41,RBI_REFERENCE_RATE,True,BankWise.xls
2004-04-30,44.37,RBI_REFERENCE_RATE,True,BankWise.xls
2004-05-03,44.97,RBI_REFERENCE_RATE,True,BankWise.xls
2004-05-05,44.76,RBI_REFERENCE_RATE,True,BankWise.xls
2004-05-06,44.69,RBI_REFERENCE_RATE,True,BankWise.xls
2004-05-07,44.71,RBI_REFERENCE_RATE,True,BankWise.xls
2004-05-10,44.95,RBI_REFERENCE_RATE,True,BankWise.xls
2004-05-11,45.34,RBI_REFERENCE_RATE,True,BankWise.xls
2004-05-12,45.42,RBI_REFERENCE_RATE,True,BankWise.xls
2004-05-13,45.12,RBI_REFERENCE_RATE,True,BankWise.xls
2004-05-14,45.44,RBI_REFERENCE_RATE,True,BankWise.xls
2004-05-17,45.96,RBI_REFERENCE_RATE,True,BankWise.xls
2004-05-18,45.46,RBI_REFERENCE_RATE,True,BankWise.xls
2004-05-19,45.29,RBI_REFERENCE_RATE,True,BankWise.xls
2004-05-20,45.25,RBI_REFERENCE_RATE,True,BankWise.xls
2004-05-21,45.33,RBI_REFERENCE_RATE,True,BankWise.xls
2004-05-24,45.37,RBI_REFERENCE_RATE,True,BankWise.xls
2004-05-25,45.36,RBI_REFERENCE_RATE,True,BankWise.xls
2004-05-26,45.34,RBI_REFERENCE_RATE,True,BankWise.xls
2004-05-27,45.45,RBI_REFERENCE_RATE,True,BankWise.xls
2004-05-28,45.39,RBI_REFERENCE_RATE,True,BankWise.xls
2004-05-31,45.56,RBI_REFERENCE_RATE,True,BankWise.xls
2004-06-01,45.45,RBI_REFERENCE_RATE,True,BankWise.xls
2004-06-02,45.42,RBI_REFERENCE_RATE,True,BankWise.xls
2004-06-03,45.31,RBI_REFERENCE_RATE,True,BankWise.xls
2004-06-04,45.19,RBI_REFERENCE_RATE,True,BankWise.xls
2004-06-07,45.06,RBI_REFERENCE_RATE,True,BankWise.xls
2004-06-08,45.09,RBI_REFERENCE_RATE,True,BankWise.xls
2004-06-09,44.98,RBI_REFERENCE_RATE,True,BankWise.xls
2004-06-10,45.07,RBI_REFERENCE_RATE,True,BankWise.xls
2004-06-11,45.09,RBI_REFERENCE_RATE,True,BankWise.xls
2004-06-14,45.26,RBI_REFERENCE_RATE,True,BankWise.xls
2004-06-15,45.28,RBI_REFERENCE_RATE,True,BankWise.xls
2004-06-16,45.39,RBI_REFERENCE_RATE,True,BankWise.xls
2004-06-17,45.54,RBI_REFERENCE_RATE,True,BankWise.xls
2004-06-18,45.63,RBI_REFERENCE_RATE,True,BankWise.xls
2004-06-21,45.82,RBI_REFERENCE_RATE,True,BankWise.xls
2004-06-22,46.2,RBI_REFERENCE_RATE,True,BankWise.xls
2004-06-23,46.06,RBI_REFERENCE_RATE,True,BankWise.xls
2004-06-24,45.83,RBI_REFERENCE_RATE,True,BankWise.xls
2004-06-25,45.9,RBI_REFERENCE_RATE,True,BankWise.xls
2004-06-28,45.84,RBI_REFERENCE_RATE,True,BankWise.xls
2004-06-29,45.96,RBI_REFERENCE_RATE,True,BankWise.xls
2004-06-30,45.98,RBI_REFERENCE_RATE,True,BankWise.xls
2004-07-01,45.88,RBI_REFERENCE_RATE,True,BankWise.xls
2004-07-02,45.96,RBI_REFERENCE_RATE,True,BankWise.xls
2004-07-05,45.75,RBI_REFERENCE_RATE,True,BankWise.xls
2004-07-06,45.98,RBI_REFERENCE_RATE,True,BankWise.xls
2004-07-07,45.95,RBI_REFERENCE_RATE,True,BankWise.xls
2004-07-08,45.73,RBI_REFERENCE_RATE,True,BankWise.xls
2004-07-09,45.76,RBI_REFERENCE_RATE,True,BankWise.xls
2004-07-12,45.64,RBI_REFERENCE_RATE,True,BankWise.xls
2004-07-13,45.82,RBI_REFERENCE_RATE,True,BankWise.xls
2004-07-14,45.94,RBI_REFERENCE_RATE,True,BankWise.xls
2004-07-15,46.15,RBI_REFERENCE_RATE,True,BankWise.xls
2004-07-16,46.17,RBI_REFERENCE_RATE,True,BankWise.xls
2004-07-19,45.95,RBI_REFERENCE_RATE,True,BankWise.xls
2004-07-20,46.06,RBI_REFERENCE_RATE,True,BankWise.xls
2004-07-21,46.09,RBI_REFERENCE_RATE,True,BankWise.xls
2004-07-22,46.18,RBI_REFERENCE_RATE,True,BankWise.xls
2004-07-23,46.22,RBI_REFERENCE_RATE,True,BankWise.xls
2004-07-26,46.27,RBI_REFERENCE_RATE,True,BankWise.xls
2004-07-27,46.27,RBI_REFERENCE_RATE,True,BankWise.xls
2004-07-28,46.31,RBI_REFERENCE_RATE,True,BankWise.xls
2004-07-29,46.43,RBI_REFERENCE_RATE,True,BankWise.xls
2004-07-30,46.45,RBI_REFERENCE_RATE,True,BankWise.xls
2004-08-02,46.36,RBI_REFERENCE_RATE,True,BankWise.xls
2004-08-03,46.3,RBI_REFERENCE_RATE,True,BankWise.xls
2004-08-04,46.37,RBI_REFERENCE_RATE,True,BankWise.xls
2004-08-05,46.33,RBI_REFERENCE_RATE,True,BankWise.xls
2004-08-06,46.43,RBI_REFERENCE_RATE,True,BankWise.xls
2004-08-09,46.38,RBI_REFERENCE_RATE,True,BankWise.xls
2004-08-10,46.46,RBI_REFERENCE_RATE,True,BankWise.xls
2004-08-11,46.36,RBI_REFERENCE_RATE,True,BankWise.xls
2004-08-12,46.26,RBI_REFERENCE_RATE,True,BankWise.xls
2004-08-13,46.26,RBI_REFERENCE_RATE,True,BankWise.xls
2004-08-16,46.32,RBI_REFERENCE_RATE,True,BankWise.xls
2004-08-17,46.41,RBI_REFERENCE_RATE,True,BankWise.xls
2004-08-18,46.39,RBI_REFERENCE_RATE,True,BankWise.xls
2004-08-19,46.35,RBI_REFERENCE_RATE,True,BankWise.xls
2004-08-23,46.25,RBI_REFERENCE_RATE,True,BankWise.xls
2004-08-24,46.29,RBI_REFERENCE_RATE,True,BankWise.xls
2004-08-25,46.33,RBI_REFERENCE_RATE,True,BankWise.xls
2004-08-26,46.35,RBI_REFERENCE_RATE,True,BankWise.xls
2004-08-27,46.31,RBI_REFERENCE_RATE,True,BankWise.xls
2004-08-30,46.34,RBI_REFERENCE_RATE,True,BankWise.xls
2004-08-31,46.34,RBI_REFERENCE_RATE,True,BankWise.xls
2004-09-01,46.33,RBI_REFERENCE_RATE,True,BankWise.xls
2004-09-02,46.35,RBI_REFERENCE_RATE,True,BankWise.xls
2004-09-03,46.32,RBI_REFERENCE_RATE,True,BankWise.xls
2004-09-06,46.32,RBI_REFERENCE_RATE,True,BankWise.xls
2004-09-07,46.37,RBI_REFERENCE_RATE,True,BankWise.xls
2004-09-08,46.34,RBI_REFERENCE_RATE,True,BankWise.xls
2004-09-09,46.3,RBI_REFERENCE_RATE,True,BankWise.xls
2004-09-10,46.27,RBI_REFERENCE_RATE,True,BankWise.xls
2004-09-13,46.22,RBI_REFERENCE_RATE,True,BankWise.xls
2004-09-14,46.03,RBI_REFERENCE_RATE,True,BankWise.xls
2004-09-15,45.8,RBI_REFERENCE_RATE,True,BankWise.xls
2004-09-16,45.95,RBI_REFERENCE_RATE,True,BankWise.xls
2004-09-17,45.83,RBI_REFERENCE_RATE,True,BankWise.xls
2004-09-20,45.94,RBI_REFERENCE_RATE,True,BankWise.xls
2004-09-21,45.86,RBI_REFERENCE_RATE,True,BankWise.xls
2004-09-22,45.79,RBI_REFERENCE_RATE,True,BankWise.xls
2004-09-23,45.94,RBI_REFERENCE_RATE,True,BankWise.xls
2004-09-24,45.94,RBI_REFERENCE_RATE,True,BankWise.xls
2004-09-27,45.95,RBI_REFERENCE_RATE,True,BankWise.xls
2004-09-28,46.05,RBI_REFERENCE_RATE,True,BankWise.xls
2004-09-29,46.16,RBI_REFERENCE_RATE,True,BankWise.xls
2004-10-01,45.92,RBI_REFERENCE_RATE,True,BankWise.xls
2004-10-04,45.91,RBI_REFERENCE_RATE,True,BankWise.xls
2004-10-05,45.86,RBI_REFERENCE_RATE,True,BankWise.xls
2004-10-06,45.9,RBI_REFERENCE_RATE,True,BankWise.xls
2004-10-07,45.86,RBI_REFERENCE_RATE,True,BankWise.xls
2004-10-08,45.83,RBI_REFERENCE_RATE,True,BankWise.xls
2004-10-11,45.77,RBI_REFERENCE_RATE,True,BankWise.xls
2004-10-12,45.86,RBI_REFERENCE_RATE,True,BankWise.xls
2004-10-14,45.86,RBI_REFERENCE_RATE,True,BankWise.xls
2004-10-15,45.86,RBI_REFERENCE_RATE,True,BankWise.xls
2004-10-18,45.83,RBI_REFERENCE_RATE,True,BankWise.xls
2004-10-19,45.83,RBI_REFERENCE_RATE,True,BankWise.xls
2004-10-20,45.79,RBI_REFERENCE_RATE,True,BankWise.xls
2004-10-21,45.77,RBI_REFERENCE_RATE,True,BankWise.xls
2004-10-25,45.65,RBI_REFERENCE_RATE,True,BankWise.xls
2004-10-26,45.66,RBI_REFERENCE_RATE,True,BankWise.xls
2004-10-27,45.72,RBI_REFERENCE_RATE,True,BankWise.xls
2004-10-28,45.56,RBI_REFERENCE_RATE,True,BankWise.xls
2004-10-29,45.45,RBI_REFERENCE_RATE,True,BankWise.xls
2004-11-01,45.41,RBI_REFERENCE_RATE,True,BankWise.xls
2004-11-02,45.39,RBI_REFERENCE_RATE,True,BankWise.xls
2004-11-03,45.5,RBI_REFERENCE_RATE,True,BankWise.xls
2004-11-04,45.3,RBI_REFERENCE_RATE,True,BankWise.xls
2004-11-05,45.1,RBI_REFERENCE_RATE,True,BankWise.xls
2004-11-08,45.11,RBI_REFERENCE_RATE,True,BankWise.xls
2004-11-09,45.1,RBI_REFERENCE_RATE,True,BankWise.xls
2004-11-10,45.15,RBI_REFERENCE_RATE,True,BankWise.xls
2004-11-11,45.2,RBI_REFERENCE_RATE,True,BankWise.xls
2004-11-16,45.01,RBI_REFERENCE_RATE,True,BankWise.xls
2004-11-17,45.03,RBI_REFERENCE_RATE,True,BankWise.xls
2004-11-18,45.03,RBI_REFERENCE_RATE,True,BankWise.xls
2004-11-19,45.13,RBI_REFERENCE_RATE,True,BankWise.xls
2004-11-22,45.08,RBI_REFERENCE_RATE,True,BankWise.xls
2004-11-23,45.06,RBI_REFERENCE_RATE,True,BankWise.xls
2004-11-24,45.06,RBI_REFERENCE_RATE,True,BankWise.xls
2004-11-25,45.03,RBI_REFERENCE_RATE,True,BankWise.xls
2004-11-29,44.97,RBI_REFERENCE_RATE,True,BankWise.xls
2004-11-30,44.75,RBI_REFERENCE_RATE,True,BankWise.xls
2004-12-01,44.47,RBI_REFERENCE_RATE,True,BankWise.xls
2004-12-02,44.22,RBI_REFERENCE_RATE,True,BankWise.xls
2004-12-03,44.24,RBI_REFERENCE_RATE,True,BankWise.xls
2004-12-06,43.83,RBI_REFERENCE_RATE,True,BankWise.xls
2004-12-07,43.7,RBI_REFERENCE_RATE,True,BankWise.xls
2004-12-08,43.92,RBI_REFERENCE_RATE,True,BankWise.xls
2004-12-09,44.23,RBI_REFERENCE_RATE,True,BankWise.xls
2004-12-10,44.61,RBI_REFERENCE_RATE,True,BankWise.xls
2004-12-13,44.35,RBI_REFERENCE_RATE,True,BankWise.xls
2004-12-14,44.09,RBI_REFERENCE_RATE,True,BankWise.xls
2004-12-15,44.13,RBI_REFERENCE_RATE,True,BankWise.xls
2004-12-16,43.89,RBI_REFERENCE_RATE,True,BankWise.xls
2004-12-17,44.03,RBI_REFERENCE_RATE,True,BankWise.xls
2004-12-20,43.91,RBI_REFERENCE_RATE,True,BankWise.xls
2004-12-21,43.8,RBI_REFERENCE_RATE,True,BankWise.xls
2004-12-22,43.88,RBI_REFERENCE_RATE,True,BankWise.xls
2004-12-23,43.79,RBI_REFERENCE_RATE,True,BankWise.xls
2004-12-24,43.81,RBI_REFERENCE_RATE,True,BankWise.xls
2004-12-27,43.84,RBI_REFERENCE_RATE,True,BankWise.xls
2004-12-28,43.78,RBI_REFERENCE_RATE,True,BankWise.xls
2004-12-29,43.74,RBI_REFERENCE_RATE,True,BankWise.xls
2004-12-30,43.71,RBI_REFERENCE_RATE,True,BankWise.xls
2004-12-31,43.58,RBI_REFERENCE_RATE,True,BankWise.xls
2005-01-03,43.61,RBI_REFERENCE_RATE,True,BankWise.xls
2005-01-04,43.43,RBI_REFERENCE_RATE,True,BankWise.xls
2005-01-05,43.77,RBI_REFERENCE_RATE,True,BankWise.xls
2005-01-06,43.87,RBI_REFERENCE_RATE,True,BankWise.xls
2005-01-07,43.83,RBI_REFERENCE_RATE,True,BankWise.xls
2005-01-10,44.02,RBI_REFERENCE_RATE,True,BankWise.xls
2005-01-11,43.82,RBI_REFERENCE_RATE,True,BankWise.xls
2005-01-12,43.73,RBI_REFERENCE_RATE,True,BankWise.xls
2005-01-13,43.69,RBI_REFERENCE_RATE,True,BankWise.xls
2005-01-14,43.85,RBI_REFERENCE_RATE,True,BankWise.xls
2005-01-17,43.72,RBI_REFERENCE_RATE,True,BankWise.xls
2005-01-18,43.74,RBI_REFERENCE_RATE,True,BankWise.xls
2005-01-19,43.74,RBI_REFERENCE_RATE,True,BankWise.xls
2005-01-20,43.78,RBI_REFERENCE_RATE,True,BankWise.xls
2005-01-24,43.75,RBI_REFERENCE_RATE,True,BankWise.xls
2005-01-25,43.81,RBI_REFERENCE_RATE,True,BankWise.xls
2005-01-27,43.75,RBI_REFERENCE_RATE,True,BankWise.xls
2005-01-28,43.78,RBI_REFERENCE_RATE,True,BankWise.xls
2005-01-31,43.69,RBI_REFERENCE_RATE,True,BankWise.xls
2005-02-01,43.68,RBI_REFERENCE_RATE,True,BankWise.xls
2005-02-02,43.59,RBI_REFERENCE_RATE,True,BankWise.xls
2005-02-03,43.36,RBI_REFERENCE_RATE,True,BankWise.xls
2005-02-04,43.47,RBI_REFERENCE_RATE,True,BankWise.xls
2005-02-07,43.46,RBI_REFERENCE_RATE,True,BankWise.xls
2005-02-08,43.6,RBI_REFERENCE_RATE,True,BankWise.xls
2005-02-09,43.64,RBI_REFERENCE_RATE,True,BankWise.xls
2005-02-10,43.78,RBI_REFERENCE_RATE,True,BankWise.xls
2005-02-11,43.79,RBI_REFERENCE_RATE,True,BankWise.xls
2005-02-14,43.72,RBI_REFERENCE_RATE,True,BankWise.xls
2005-02-15,43.76,RBI_REFERENCE_RATE,True,BankWise.xls
2005-02-16,43.82,RBI_REFERENCE_RATE,True,BankWise.xls
2005-02-17,43.74,RBI_REFERENCE_RATE,True,BankWise.xls
2005-02-18,43.84,RBI_REFERENCE_RATE,True,BankWise.xls
2005-02-21,43.82,RBI_REFERENCE_RATE,True,BankWise.xls
2005-02-22,43.72,RBI_REFERENCE_RATE,True,BankWise.xls
2005-02-23,43.72,RBI_REFERENCE_RATE,True,BankWise.xls
2005-02-24,43.7,RBI_REFERENCE_RATE,True,BankWise.xls
2005-02-25,43.69,RBI_REFERENCE_RATE,True,BankWise.xls
2005-02-28,43.64,RBI_REFERENCE_RATE,True,BankWise.xls
2005-03-01,43.72,RBI_REFERENCE_RATE,True,BankWise.xls
2005-03-02,43.7,RBI_REFERENCE_RATE,True,BankWise.xls
2005-03-03,43.65,RBI_REFERENCE_RATE,True,BankWise.xls
2005-03-04,43.71,RBI_REFERENCE_RATE,True,BankWise.xls
2005-03-07,43.69,RBI_REFERENCE_RATE,True,BankWise.xls
2005-03-09,43.67,RBI_REFERENCE_RATE,True,BankWise.xls
2005-03-10,43.58,RBI_REFERENCE_RATE,True,BankWise.xls
2005-03-11,43.58,RBI_REFERENCE_RATE,True,BankWise.xls
2005-03-14,43.52,RBI_REFERENCE_RATE,True,BankWise.xls
2005-03-15,43.55,RBI_REFERENCE_RATE,True,BankWise.xls
2005-03-16,43.62,RBI_REFERENCE_RATE,True,BankWise.xls
2005-03-17,43.63,RBI_REFERENCE_RATE,True,BankWise.xls
2005-03-18,43.69,RBI_REFERENCE_RATE,True,BankWise.xls
2005-03-21,43.67,RBI_REFERENCE_RATE,True,BankWise.xls
2005-03-22,43.77,RBI_REFERENCE_RATE,True,BankWise.xls
2005-03-23,43.74,RBI_REFERENCE_RATE,True,BankWise.xls
2005-03-24,43.83,RBI_REFERENCE_RATE,True,BankWise.xls
2005-03-28,43.81,RBI_REFERENCE_RATE,True,BankWise.xls
2005-03-29,43.79,RBI_REFERENCE_RATE,True,BankWise.xls
2005-03-30,43.82,RBI_REFERENCE_RATE,True,BankWise.xls
2005-03-31,43.75,RBI_REFERENCE_RATE,True,BankWise.xls
2005-04-04,43.76,RBI_REFERENCE_RATE,True,BankWise.xls
2005-04-05,43.81,RBI_REFERENCE_RATE,True,BankWise.xls
2005-04-06,43.76,RBI_REFERENCE_RATE,True,BankWise.xls
2005-04-07,43.74,RBI_REFERENCE_RATE,True,BankWise.xls
2005-04-08,43.77,RBI_REFERENCE_RATE,True,BankWise.xls
2005-04-11,43.74,RBI_REFERENCE_RATE,True,BankWise.xls
2005-04-12,43.7,RBI_REFERENCE_RATE,True,BankWise.xls
2005-04-13,43.75,RBI_REFERENCE_RATE,True,BankWise.xls
2005-04-15,43.83,RBI_REFERENCE_RATE,True,BankWise.xls
2005-04-19,43.76,RBI_REFERENCE_RATE,True,BankWise.xls
2005-04-20,43.76,RBI_REFERENCE_RATE,True,BankWise.xls
2005-04-21,43.75,RBI_REFERENCE_RATE,True,BankWise.xls
2005-04-25,43.71,RBI_REFERENCE_RATE,True,BankWise.xls
2005-04-26,43.69,RBI_REFERENCE_RATE,True,BankWise.xls
2005-04-27,43.71,RBI_REFERENCE_RATE,True,BankWise.xls
2005-04-28,43.71,RBI_REFERENCE_RATE,True,BankWise.xls
2005-04-29,43.65,RBI_REFERENCE_RATE,True,BankWise.xls
2005-05-02,43.57,RBI_REFERENCE_RATE,True,BankWise.xls
2005-05-03,43.6,RBI_REFERENCE_RATE,True,BankWise.xls
2005-05-04,43.54,RBI_REFERENCE_RATE,True,BankWise.xls
2005-05-05,43.41,RBI_REFERENCE_RATE,True,BankWise.xls
2005-05-06,43.44,RBI_REFERENCE_RATE,True,BankWise.xls
2005-05-09,43.51,RBI_REFERENCE_RATE,True,BankWise.xls
2005-05-10,43.45,RBI_REFERENCE_RATE,True,BankWise.xls
2005-05-11,43.37,RBI_REFERENCE_RATE,True,BankWise.xls
2005-05-12,43.3,RBI_REFERENCE_RATE,True,BankWise.xls
2005-05-13,43.43,RBI_REFERENCE_RATE,True,BankWise.xls
2005-05-16,43.49,RBI_REFERENCE_RATE,True,BankWise.xls
2005-05-17,43.43,RBI_REFERENCE_RATE,True,BankWise.xls
2005-05-18,43.56,RBI_REFERENCE_RATE,True,BankWise.xls
2005-05-19,43.45,RBI_REFERENCE_RATE,True,BankWise.xls
2005-05-20,43.5,RBI_REFERENCE_RATE,True,BankWise.xls
2005-05-24,43.49,RBI_REFERENCE_RATE,True,BankWise.xls
2005-05-25,43.51,RBI_REFERENCE_RATE,True,BankWise.xls
2005-05-26,43.52,RBI_REFERENCE_RATE,True,BankWise.xls
2005-05-27,43.52,RBI_REFERENCE_RATE,True,BankWise.xls
2005-05-30,43.54,RBI_REFERENCE_RATE,True,BankWise.xls
2005-05-31,43.69,RBI_REFERENCE_RATE,True,BankWise.xls
2005-06-01,43.72,RBI_REFERENCE_RATE,True,BankWise.xls
2005-06-02,43.76,RBI_REFERENCE_RATE,True,BankWise.xls
2005-06-03,43.66,RBI_REFERENCE_RATE,True,BankWise.xls
2005-06-06,43.6,RBI_REFERENCE_RATE,True,BankWise.xls
2005-06-07,43.53,RBI_REFERENCE_RATE,True,BankWise.xls
2005-06-08,43.53,RBI_REFERENCE_RATE,True,BankWise.xls
2005-06-09,43.55,RBI_REFERENCE_RATE,True,BankWise.xls
2005-06-10,43.56,RBI_REFERENCE_RATE,True,BankWise.xls
2005-06-13,43.62,RBI_REFERENCE_RATE,True,BankWise.xls
2005-06-14,43.65,RBI_REFERENCE_RATE,True,BankWise.xls
2005-06-15,43.66,RBI_REFERENCE_RATE,True,BankWise.xls
2005-06-16,43.61,RBI_REFERENCE_RATE,True,BankWise.xls
2005-06-17,43.59,RBI_REFERENCE_RATE,True,BankWise.xls
2005-06-20,43.54,RBI_REFERENCE_RATE,True,BankWise.xls
2005-06-21,43.61,RBI_REFERENCE_RATE,True,BankWise.xls
2005-06-22,43.5,RBI_REFERENCE_RATE,True,BankWise.xls
2005-06-23,43.53,RBI_REFERENCE_RATE,True,BankWise.xls
2005-06-24,43.56,RBI_REFERENCE_RATE,True,BankWise.xls
2005-06-27,43.49,RBI_REFERENCE_RATE,True,BankWise.xls
2005-06-28,43.56,RBI_REFERENCE_RATE,True,BankWise.xls
2005-06-29,43.55,RBI_REFERENCE_RATE,True,BankWise.xls
2005-06-30,43.51,RBI_REFERENCE_RATE,True,BankWise.xls
2005-07-01,43.53,RBI_REFERENCE_RATE,True,BankWise.xls
2005-07-04,43.56,RBI_REFERENCE_RATE,True,BankWise.xls
2005-07-05,43.57,RBI_REFERENCE_RATE,True,BankWise.xls
2005-07-06,43.57,RBI_REFERENCE_RATE,True,BankWise.xls
2005-07-07,43.64,RBI_REFERENCE_RATE,True,BankWise.xls
2005-07-08,43.63,RBI_REFERENCE_RATE,True,BankWise.xls
2005-07-11,43.56,RBI_REFERENCE_RATE,True,BankWise.xls
2005-07-12,43.53,RBI_REFERENCE_RATE,True,BankWise.xls
2005-07-13,43.52,RBI_REFERENCE_RATE,True,BankWise.xls
2005-07-14,43.53,RBI_REFERENCE_RATE,True,BankWise.xls
2005-07-15,43.52,RBI_REFERENCE_RATE,True,BankWise.xls
2005-07-18,43.54,RBI_REFERENCE_RATE,True,BankWise.xls
2005-07-19,43.56,RBI_REFERENCE_RATE,True,BankWise.xls
2005-07-20,43.54,RBI_REFERENCE_RATE,True,BankWise.xls
2005-07-21,43.51,RBI_REFERENCE_RATE,True,BankWise.xls
2005-07-22,43.39,RBI_REFERENCE_RATE,True,BankWise.xls
2005-07-25,43.5,RBI_REFERENCE_RATE,True,BankWise.xls
2005-07-26,43.52,RBI_REFERENCE_RATE,True,BankWise.xls
2005-07-29,43.49,RBI_REFERENCE_RATE,True,BankWise.xls
2005-08-01,43.45,RBI_REFERENCE_RATE,True,BankWise.xls
2005-08-02,43.46,RBI_REFERENCE_RATE,True,BankWise.xls
2005-08-03,43.51,RBI_REFERENCE_RATE,True,BankWise.xls
2005-08-04,43.51,RBI_REFERENCE_RATE,True,BankWise.xls
2005-08-05,43.5,RBI_REFERENCE_RATE,True,BankWise.xls
2005-08-08,43.55,RBI_REFERENCE_RATE,True,BankWise.xls
2005-08-09,43.55,RBI_REFERENCE_RATE,True,BankWise.xls
2005-08-10,43.53,RBI_REFERENCE_RATE,True,BankWise.xls
2005-08-11,43.58,RBI_REFERENCE_RATE,True,BankWise.xls
2005-08-12,43.6,RBI_REFERENCE_RATE,True,BankWise.xls
2005-08-16,43.54,RBI_REFERENCE_RATE,True,BankWise.xls
2005-08-17,43.54,RBI_REFERENCE_RATE,True,BankWise.xls
2005-08-18,43.56,RBI_REFERENCE_RATE,True,BankWise.xls
2005-08-19,43.58,RBI_REFERENCE_RATE,True,BankWise.xls
2005-08-22,43.59,RBI_REFERENCE_RATE,True,BankWise.xls
2005-08-23,43.67,RBI_REFERENCE_RATE,True,BankWise.xls
2005-08-24,43.72,RBI_REFERENCE_RATE,True,BankWise.xls
2005-08-25,43.76,RBI_REFERENCE_RATE,True,BankWise.xls
2005-08-26,43.73,RBI_REFERENCE_RATE,True,BankWise.xls
2005-08-29,43.78,RBI_REFERENCE_RATE,True,BankWise.xls
2005-08-30,44.02,RBI_REFERENCE_RATE,True,BankWise.xls
2005-08-31,44.04,RBI_REFERENCE_RATE,True,BankWise.xls
2005-09-01,44.12,RBI_REFERENCE_RATE,True,BankWise.xls
2005-09-02,43.95,RBI_REFERENCE_RATE,True,BankWise.xls
2005-09-05,43.74,RBI_REFERENCE_RATE,True,BankWise.xls
2005-09-06,43.86,RBI_REFERENCE_RATE,True,BankWise.xls
2005-09-08,43.86,RBI_REFERENCE_RATE,True,BankWise.xls
2005-09-09,43.81,RBI_REFERENCE_RATE,True,BankWise.xls
2005-09-12,43.82,RBI_REFERENCE_RATE,True,BankWise.xls
2005-09-13,43.88,RBI_REFERENCE_RATE,True,BankWise.xls
2005-09-14,43.92,RBI_REFERENCE_RATE,True,BankWise.xls
2005-09-15,43.94,RBI_REFERENCE_RATE,True,BankWise.xls
2005-09-16,43.87,RBI_REFERENCE_RATE,True,BankWise.xls
2005-09-19,43.9,RBI_REFERENCE_RATE,True,BankWise.xls
2005-09-20,43.91,RBI_REFERENCE_RATE,True,BankWise.xls
2005-09-21,43.92,RBI_REFERENCE_RATE,True,BankWise.xls
2005-09-22,43.9,RBI_REFERENCE_RATE,True,BankWise.xls
2005-09-23,43.93,RBI_REFERENCE_RATE,True,BankWise.xls
2005-09-26,43.95,RBI_REFERENCE_RATE,True,BankWise.xls
2005-09-27,43.98,RBI_REFERENCE_RATE,True,BankWise.xls
2005-09-28,44.08,RBI_REFERENCE_RATE,True,BankWise.xls
2005-09-29,43.99,RBI_REFERENCE_RATE,True,BankWise.xls
2005-10-03,44.09,RBI_REFERENCE_RATE,True,BankWise.xls
2005-10-04,44.13,RBI_REFERENCE_RATE,True,BankWise.xls
2005-10-05,44.31,RBI_REFERENCE_RATE,True,BankWise.xls
2005-10-06,44.26,RBI_REFERENCE_RATE,True,BankWise.xls
2005-10-07,44.32,RBI_REFERENCE_RATE,True,BankWise.xls
2005-10-10,44.62,RBI_REFERENCE_RATE,True,BankWise.xls
2005-10-11,44.94,RBI_REFERENCE_RATE,True,BankWise.xls
2005-10-13,44.89,RBI_REFERENCE_RATE,True,BankWise.xls
2005-10-14,44.89,RBI_REFERENCE_RATE,True,BankWise.xls
2005-10-17,44.82,RBI_REFERENCE_RATE,True,BankWise.xls
2005-10-18,45.11,RBI_REFERENCE_RATE,True,BankWise.xls
2005-10-19,45.32,RBI_REFERENCE_RATE,True,BankWise.xls
2005-10-20,45.2,RBI_REFERENCE_RATE,True,BankWise.xls
2005-10-21,45.09,RBI_REFERENCE_RATE,True,BankWise.xls
2005-10-24,45.14,RBI_REFERENCE_RATE,True,BankWise.xls
2005-10-25,45.12,RBI_REFERENCE_RATE,True,BankWise.xls
2005-10-26,44.94,RBI_REFERENCE_RATE,True,BankWise.xls
2005-10-27,45.06,RBI_REFERENCE_RATE,True,BankWise.xls
2005-10-28,45.09,RBI_REFERENCE_RATE,True,BankWise.xls
2005-10-31,45.11,RBI_REFERENCE_RATE,True,BankWise.xls
2005-11-02,45.18,RBI_REFERENCE_RATE,True,BankWise.xls
2005-11-03,45.27,RBI_REFERENCE_RATE,True,BankWise.xls
2005-11-04,45.41,RBI_REFERENCE_RATE,True,BankWise.xls
2005-11-07,45.67,RBI_REFERENCE_RATE,True,BankWise.xls
2005-11-08,45.99,RBI_REFERENCE_RATE,True,BankWise.xls
