Date,Instrument Name,Symbol,Expiry Date,Option Type,Strike Price,Open,High,Low,Close,Previous Close,Volume(Lots),Volume(In 000's),Value(Lacs),Open Interest(Lots)
"05 Apr 2023","FUTCOM","GOLD         ","05APR2023","-","0","60779.00","60822.00","60569.00","59837.00","60620.00","16","16.000 GRMS ","971.87","24"
"04 Apr 2023","FUTCOM","GOLD         ","05APR2023","-","0","61399.00","61399.00","59610.00","60620.00","59716.00","52","52.000 GRMS ","3144.10","39"
"03 Apr 2023","FUTCOM","GOLD         ","05APR2023","-","0","59200.00","59900.00","59040.00","59716.00","59402.00","127","127.000 GRMS ","7546.67","82"
"31 Mar 2023","FUTCOM","GOLD         ","05APR2023","-","0","59425.00","59650.00","59310.00","59402.00","59316.00","442","442.000 GRMS ","26300.98","151"
"30 Mar 2023","FUTCOM","GOLD         ","05APR2023","-","0","59000.00","59400.00","58850.00","59316.00","58941.00","1098","1098.000 GRMS ","64827.80","570"
"29 Mar 2023","FUTCOM","GOLD         ","05APR2023","-","0","58918.00","59074.00","58747.00","58941.00","59042.00","5064","5064.000 GRMS ","298339.41","1319"
"28 Mar 2023","FUTCOM","GOLD         ","05APR2023","-","0","58718.00","59232.00","58500.00","59042.00","58526.00","5064","5064.000 GRMS ","297289.34","3262"
"27 Mar 2023","FUTCOM","GOLD         ","05APR2023","-","0","59300.00","59310.00","58405.00","58526.00","59273.00","7510","7510.000 GRMS ","441558.90","4811"
"24 Mar 2023","FUTCOM","GOLD         ","05APR2023","-","0","59490.00","59975.00","59190.00","59273.00","59565.00","7931","7931.000 GRMS ","472129.73","5918"
"23 Mar 2023","FUTCOM","GOLD         ","05APR2023","-","0","59231.00","59618.00","58930.00","59565.00","58756.00","8241","8241.000 GRMS ","488405.61","7125"
"22 Mar 2023","FUTCOM","GOLD         ","05APR2023","-","0","58563.00","58810.00","58462.00","58756.00","58579.00","5165","5165.000 GRMS ","302806.59","7736"
"21 Mar 2023","FUTCOM","GOLD         ","05APR2023","-","0","59594.00","59705.00","58534.00","58579.00","59506.00","8269","8269.000 GRMS ","488840.83","7960"
"20 Mar 2023","FUTCOM","GOLD         ","05APR2023","-","0","59418.00","60455.00","59232.00","59506.00","59383.00","9992","9992.000 GRMS ","596946.80","8557"
"17 Mar 2023","FUTCOM","GOLD         ","05APR2023","-","0","58269.00","59461.00","58143.00","59383.00","58006.00","7736","7736.000 GRMS ","453957.03","8926"
"16 Mar 2023","FUTCOM","GOLD         ","05APR2023","-","0","57955.00","58525.00","57845.00","58006.00","58336.00","7272","7272.000 GRMS ","422715.78","8689"
