Date,Instrument Name,Symbol,Expiry Date,Option Type,Strike Price,Open,High,Low,Close,Previous Close,Volume(Lots),Volume(In 000's),Value(Lacs),Open Interest(Lots)
"21 Nov 2006","FUTCOM","GOLD         ","05DEC2006","-","0","9095.00","9148.00","9093.00","9126.00","9086.00","20311","20311.000 GRMS ","185302.27","10919"
"20 Nov 2006","FUTCOM","GOLD         ","05DEC2006","-","0","9095.00","9139.00","9071.00","9086.00","9085.00","21779","21779.000 GRMS ","198410.68","11087"
"18 Nov 2006","FUTCOM","GOLD         ","05DEC2006","-","0","9081.00","9088.00","9077.00","9085.00","9085.00","868","868.000 GRMS ","7882.94","11571"
"17 Nov 2006","FUTCOM","GOLD         ","05DEC2006","-","0","9101.00","9109.00","9009.00","9085.00","9116.00","33824","33824.000 GRMS ","306413.43","11594"
"16 Nov 2006","FUTCOM","GOLD         ","05DEC2006","-","0","9160.00","9178.00","9105.00","9116.00","9165.00","31377","31377.000 GRMS ","286974.18","12372"
"15 Nov 2006","FUTCOM","GOLD         ","05DEC2006","-","0","9153.00","9172.00","9080.00","9165.00","9140.00","37038","37038.000 GRMS ","337931.90","11099"
"14 Nov 2006","FUTCOM","GOLD         ","05DEC2006","-","0","9146.00","9197.00","9098.00","9140.00","9137.00","33175","33175.000 GRMS ","303645.20","11766"
"13 Nov 2006","FUTCOM","GOLD         ","05DEC2006","-","0","9169.00","9207.00","9095.00","9137.00","9147.00","32231","32231.000 GRMS ","294733.69","11577"
"11 Nov 2006","FUTCOM","GOLD         ","05DEC2006","-","0","9150.00","9152.00","9142.00","9147.00","9142.00","829","829.000 GRMS ","7582.63","11579"
"10 Nov 2006","FUTCOM","GOLD         ","05DEC2006","-","0","9148.00","9242.00","9118.00","9142.00","9162.00","45310","45310.000 GRMS ","415499.62","11684"
"09 Nov 2006","FUTCOM","GOLD         ","05DEC2006","-","0","9026.00","9175.00","8983.00","9162.00","9041.00","44780","44780.000 GRMS ","406250.80","12055"
"08 Nov 2006","FUTCOM","GOLD         ","05DEC2006","-","0","9142.00","9143.00","9027.00","9041.00","9136.00","39898","39898.000 GRMS ","362126.17","12103"
"07 Nov 2006","FUTCOM","GOLD         ","05DEC2006","-","0","9144.00","9171.00","9115.00","9136.00","9148.00","31247","31247.000 GRMS ","285699.90","12374"
"06 Nov 2006","FUTCOM","GOLD         ","05DEC2006","-","0","9170.00","9179.00","9101.00","9148.00","9162.00","33685","33685.000 GRMS ","308081.78","12429"
"04 Nov 2006","FUTCOM","GOLD         ","05DEC2006","-","0","9158.00","9188.00","9149.00","9162.00","9163.00","2101","2101.000 GRMS ","19263.73","12329"
"03 Nov 2006","FUTCOM","GOLD         ","05DEC2006","-","0","9108.00","9173.00","9033.00","9163.00","9116.00","48233","48233.000 GRMS ","439424.91","12330"
"02 Nov 2006","FUTCOM","GOLD         ","05DEC2006","-","0","8980.00","9129.00","8980.00","9116.00","8969.00","35745","35745.000 GRMS ","323321.83","13284"
"01 Nov 2006","FUTCOM","GOLD         ","05DEC2006","-","0","8904.00","8999.00","8904.00","8969.00","8894.00","37664","37664.000 GRMS ","337397.76","13449"
"31 Oct 2006","FUTCOM","GOLD         ","05DEC2006","-","0","8920.00","8924.00","8827.00","8894.00","8927.00","37806","37806.000 GRMS ","335301.54","14424"
"30 Oct 2006","FUTCOM","GOLD         ","05DEC2006","-","0","8890.00","8965.00","8881.00","8927.00","8881.00","36499","36499.000 GRMS ","325703.73","14864"
