Date,Instrument Name,Symbol,Expiry Date,Option Type,Strike Price,Open,High,Low,Close,Previous Close,Volume(Lots),Volume(In 000's),Value(Lacs),Open Interest(Lots)
"09 Jan 2004","FUTCOM","GOLD         ","13FEB2004","-","0","6331.00","6355.00","6310.00","6337.00","6330.00","276","276.000 GRMS ","1747.25","230"
"08 Jan 2004","FUTCOM","GOLD         ","13FEB2004","-","0","6309.00","6335.00","6289.00","6330.00","6334.00","303","303.000 GRMS ","1913.30","231"
"07 Jan 2004","FUTCOM","GOLD         ","13FEB2004","-","0","6325.00","6354.00","6315.00","6334.00","6350.00","260","260.000 GRMS ","1645.61","205"
"06 Jan 2004","FUTCOM","GOLD         ","13FEB2004","-","0","6317.00","6400.00","6150.00","6350.00","6315.00","350","350.000 GRMS ","2226.47","159"
"05 Jan 2004","FUTCOM","GOLD         ","13FEB2004","-","0","6268.00","6324.00","6268.00","6315.00","6258.00","176","176.000 GRMS ","1107.26","185"
"02 Jan 2004","FUTCOM","GOLD         ","13FEB2004","-","0","6250.00","6265.00","6250.00","6258.00","6244.00","60","60.000 GRMS ","375.47","182"
"01 Jan 2004","FUTCOM","GOLD         ","13FEB2004","-","0","6250.00","6250.00","6237.00","6244.00","6240.00","44","44.000 GRMS ","274.71","164"
"31 Dec 2003","FUTCOM","GOLD         ","13FEB2004","-","0","6255.00","6270.00","6180.00","6240.00","6250.00","176","176.000 GRMS ","1100.86","156"
"30 Dec 2003","FUTCOM","GOLD         ","13FEB2004","-","0","6225.00","6264.00","6224.00","6250.00","6213.00","141","141.000 GRMS ","880.78","144"
"29 Dec 2003","FUTCOM","GOLD         ","13FEB2004","-","0","6170.00","6220.00","6170.00","6213.00","6163.00","178","178.000 GRMS ","1103.64","135"
"26 Dec 2003","FUTCOM","GOLD         ","13FEB2004","-","0","6138.00","6171.00","6138.00","6163.00","6129.00","117","117.000 GRMS ","720.76","130"
"24 Dec 2003","FUTCOM","GOLD         ","13FEB2004","-","0","6114.00","6135.00","6114.00","6129.00","6110.00","81","81.000 GRMS ","495.98","135"
"23 Dec 2003","FUTCOM","GOLD         ","13FEB2004","-","0","6112.00","6115.00","6105.00","6110.00","6109.00","88","88.000 GRMS ","537.82","109"
"22 Dec 2003","FUTCOM","GOLD         ","13FEB2004","-","0","6100.00","6115.00","6075.00","6109.00","6102.00","71","71.000 GRMS ","433.77","116"
"19 Dec 2003","FUTCOM","GOLD         ","13FEB2004","-","0","6114.00","6115.00","6098.00","6102.00","6104.00","79","79.000 GRMS ","482.38","101"
"18 Dec 2003","FUTCOM","GOLD         ","13FEB2004","-","0","6102.00","6120.00","6099.00","6104.00","6096.00","100","100.000 GRMS ","610.93","105"
"17 Dec 2003","FUTCOM","GOLD         ","13FEB2004","-","0","6088.00","6099.00","6085.00","6096.00","6091.00","75","75.000 GRMS ","456.89","110"
"16 Dec 2003","FUTCOM","GOLD         ","13FEB2004","-","0","6094.00","6100.00","6081.00","6086.00","6083.00","65","65.000 GRMS ","396.05","90"
"15 Dec 2003","FUTCOM","GOLD         ","13FEB2004","-","0","6060.00","6085.00","6046.00","6083.00","6083.00","80","80.000 GRMS ","485.24","97"
"12 Dec 2003","FUTCOM","GOLD         ","13FEB2004","-","0","6076.00","6090.00","6071.00","6083.00","6065.00","70","70.000 GRMS ","425.59","98"
"11 Dec 2003","FUTCOM","GOLD         ","13FEB2004","-","0","6065.00","6067.00","6041.00","6065.00","6088.00","84","84.000 GRMS ","508.63","99"
"10 Dec 2003","FUTCOM","GOLD         ","13FEB2004","-","0","6060.00","6095.00","6060.00","6088.00","6072.00","100","100.000 GRMS ","607.55","87"
"09 Dec 2003","FUTCOM","GOLD         ","13FEB2004","-","0","6068.00","6085.00","6058.00","6081.00","6067.00","25","25.000 GRMS ","151.92","94"
"08 Dec 2003","FUTCOM","GOLD         ","13FEB2004","-","0","6007.00","6085.00","6007.00","6077.00","5995.00","28","28.000 GRMS ","169.38","86"
"05 Dec 2003","FUTCOM","GOLD         ","13FEB2004","-","0","6004.00","6005.00","5992.00","5995.00","6010.00","13","13.000 GRMS ","77.99","88"
"04 Dec 2003","FUTCOM","GOLD         ","13FEB2004","-","0","6005.00","6015.00","6005.00","6010.00","6002.00","21","21.000 GRMS ","126.19","85"
"03 Dec 2003","FUTCOM","GOLD         ","13FEB2004","-","0","6005.00","6008.00","6000.00","6002.00","5996.00","52","52.000 GRMS ","312.13","76"
"02 Dec 2003","FUTCOM","GOLD         ","13FEB2004","-","0","5993.00","6000.00","5990.00","5996.00","5980.00","9","9.000 GRMS ","53.96","65"
"01 Dec 2003","FUTCOM","GOLD         ","13FEB2004","-","0","5987.00","5998.00","5976.00","5980.00","5990.00","18","18.000 GRMS ","107.75","66"
"28 Nov 2003","FUTCOM","GOLD         ","13FEB2004","-","0","5985.00","5994.00","5966.00","5990.00","5966.00","21","21.000 GRMS ","125.45","64"
"27 Nov 2003","FUTCOM","GOLD         ","13FEB2004","-","0","5995.00","5995.00","5960.00","5966.00","5915.00","10","10.000 GRMS ","59.70","60"
"25 Nov 2003","FUTCOM","GOLD         ","13FEB2004","-","0","5890.00","5920.00","5890.00","5915.00","5896.00","72","72.000 GRMS ","425.65","57"
"24 Nov 2003","FUTCOM","GOLD         ","13FEB2004","-","0","5900.00","5905.00","5895.00","5896.00","5884.00","9","9.000 GRMS ","53.08","27"
"21 Nov 2003","FUTCOM","GOLD         ","13FEB2004","-","0","5901.00","5901.00","5883.00","5884.00","5890.00","17","17.000 GRMS ","100.11","26"
"20 Nov 2003","FUTCOM","GOLD         ","13FEB2004","-","0","5880.00","5890.00","5863.00","5890.00","5887.00","44","44.000 GRMS ","258.54","26"
"19 Nov 2003","FUTCOM","GOLD         ","13FEB2004","-","0","5880.00","5901.00","5865.00","5887.00","5862.00","63","63.000 GRMS ","370.87","24"
"18 Nov 2003","FUTCOM","GOLD         ","13FEB2004","-","0","5870.00","5870.00","5857.00","5862.00","5870.00","12","12.000 GRMS ","70.35","19"
"14 Nov 2003","FUTCOM","GOLD         ","13FEB2004","-","0","5882.00","5882.00","5846.00","5857.00","5854.00","7","7.000 GRMS ","41.02","18"
"13 Nov 2003","FUTCOM","GOLD         ","13FEB2004","-","0","5821.00","5865.00","5821.00","5854.00","5785.00","13","13.000 GRMS ","76.00","14"
"12 Nov 2003","FUTCOM","GOLD         ","13FEB2004","-","0","5785.00","5785.00","5785.00","5785.00","5775.00","2","2.000 GRMS ","11.57","12"
"11 Nov 2003","FUTCOM","GOLD         ","13FEB2004","-","0","5775.00","5775.00","5765.00","5775.00","5756.00","19","19.000 GRMS ","109.70","10"
"10 Nov 2003","FUTCOM","GOLD         ","13FEB2004","-","0","5810.00","5810.00","5740.00","5756.00","5690.00","14","14.000 GRMS ","80.67","8"
