Date,Instrument Name,Symbol,Expiry Date,Option Type,Strike Price,Open,High,Low,Close,Previous Close,Volume(Lots),Volume(In 000's),Value(Lacs),Open Interest(Lots)
"05 Dec 2019","FUTCOM","GOLD         ","05DEC2019","-","0","38850.00","38850.00","38192.00","38089.00","38176.00","12","12.000 GRMS ","459.52","78"
"04 Dec 2019","FUTCOM","GOLD         ","05DEC2019","-","0","38331.00","38450.00","38140.00","38176.00","38250.00","66","66.000 GRMS ","2531.48","88"
"03 Dec 2019","FUTCOM","GOLD         ","05DEC2019","-","0","37930.00","38768.00","37880.00","38250.00","37952.00","46","46.000 GRMS ","1750.36","100"
"02 Dec 2019","FUTCOM","GOLD         ","05DEC2019","-","0","37717.00","38028.00","37100.00","37952.00","38031.00","480","480.000 GRMS ","18171.30","124"
"29 Nov 2019","FUTCOM","GOLD         ","05DEC2019","-","0","37782.00","38114.00","37693.00","38031.00","37723.00","5658","5658.000 GRMS ","214086.85","595"
"28 Nov 2019","FUTCOM","GOLD         ","05DEC2019","-","0","37573.00","37748.00","37540.00","37723.00","37525.00","8528","8528.000 GRMS ","321216.14","3543"
"27 Nov 2019","FUTCOM","GOLD         ","05DEC2019","-","0","37690.00","37690.00","37482.00","37525.00","37718.00","11042","11042.000 GRMS ","415204.87","5177"
"26 Nov 2019","FUTCOM","GOLD         ","05DEC2019","-","0","37696.00","37777.00","37520.00","37718.00","37723.00","12280","12280.000 GRMS ","462474.70","6947"
"25 Nov 2019","FUTCOM","GOLD         ","05DEC2019","-","0","37935.00","37935.00","37705.00","37723.00","37895.00","11457","11457.000 GRMS ","432707.72","7347"
"22 Nov 2019","FUTCOM","GOLD         ","05DEC2019","-","0","37929.00","38135.00","37871.00","37895.00","37953.00","12408","12408.000 GRMS ","471497.67","7920"
"21 Nov 2019","FUTCOM","GOLD         ","05DEC2019","-","0","38155.00","38193.00","37920.00","37953.00","38155.00","11850","11850.000 GRMS ","450943.45","8852"
"20 Nov 2019","FUTCOM","GOLD         ","05DEC2019","-","0","38220.00","38330.00","38001.00","38155.00","38205.00","14617","14617.000 GRMS ","557908.66","9590"
"19 Nov 2019","FUTCOM","GOLD         ","05DEC2019","-","0","38230.00","38230.00","37920.00","38205.00","38229.00","13863","13863.000 GRMS ","528198.50","10562"
"18 Nov 2019","FUTCOM","GOLD         ","05DEC2019","-","0","37918.00","38247.00","37791.00","38229.00","37994.00","14475","14475.000 GRMS ","549965.52","11326"
"15 Nov 2019","FUTCOM","GOLD         ","05DEC2019","-","0","38236.00","38236.00","37921.00","37994.00","38266.00","10429","10429.000 GRMS ","396232.16","11880"
"14 Nov 2019","FUTCOM","GOLD         ","05DEC2019","-","0","38060.00","38318.00","38059.00","38266.00","38097.00","13317","13317.000 GRMS ","508242.88","12759"
"13 Nov 2019","FUTCOM","GOLD         ","05DEC2019","-","0","37787.00","38148.00","37781.00","38097.00","37720.00","14244","14244.000 GRMS ","541156.07","12816"
"12 Nov 2019","FUTCOM","GOLD         ","05DEC2019","-","0","37680.00","37793.00","37522.00","37720.00","37680.00","7605","7605.000 GRMS ","286348.19","12970"
"11 Nov 2019","FUTCOM","GOLD         ","05DEC2019","-","0","37687.00","37848.00","37510.00","37680.00","37687.00","11489","11489.000 GRMS ","433242.15","12975"
"08 Nov 2019","FUTCOM","GOLD         ","05DEC2019","-","0","37747.00","37869.00","37477.00","37687.00","37575.00","15028","15028.000 GRMS ","566760.02","13404"
"07 Nov 2019","FUTCOM","GOLD         ","05DEC2019","-","0","38245.00","38245.00","37520.00","37575.00","38247.00","18899","18899.000 GRMS ","716368.48","13967"
"06 Nov 2019","FUTCOM","GOLD         ","05DEC2019","-","0","37906.00","38286.00","37906.00","38247.00","37881.00","12139","12139.000 GRMS ","462236.30","14459"
"05 Nov 2019","FUTCOM","GOLD         ","05DEC2019","-","0","38369.00","38396.00","37851.00","37881.00","38472.00","16012","16012.000 GRMS ","611172.89","14532"
"04 Nov 2019","FUTCOM","GOLD         ","05DEC2019","-","0","38391.00","38510.00","38331.00","38472.00","38310.00","8951","8951.000 GRMS ","343939.88","15684"
