Date,Instrument Name,Symbol,Expiry Date,Option Type,Strike Price,Open,High,Low,Close,Previous Close,Volume(Lots),Volume(In 000's),Value(Lacs),Open Interest(Lots)
"05 Aug 2011","FUTCOM","GOLD         ","05AUG2011","-","0","23901.00","24162.00","23851.00","24026.00","23885.00","168","168.000 GRMS ","4037.05","376"
"04 Aug 2011","FUTCOM","GOLD         ","05AUG2011","-","0","23829.00","24205.00","23719.00","23885.00","23836.00","264","264.000 GRMS ","6336.08","421"
"03 Aug 2011","FUTCOM","GOLD         ","05AUG2011","-","0","23777.00","24068.00","23748.00","23836.00","23552.00","536","536.000 GRMS ","12796.87","456"
"02 Aug 2011","FUTCOM","GOLD         ","05AUG2011","-","0","23298.00","23629.00","23165.00","23552.00","23176.00","1182","1182.000 GRMS ","27590.70","684"
"01 Aug 2011","FUTCOM","GOLD         ","05AUG2011","-","0","23106.00","23294.00","22965.00","23176.00","23166.00","5503","5503.000 GRMS ","126994.73","1020"
"30 Jul 2011","FUTCOM","GOLD         ","05AUG2011","-","0","23231.00","23231.00","23158.00","23166.00","23187.00","2968","2968.000 GRMS ","68784.53","2676"
"29 Jul 2011","FUTCOM","GOLD         ","05AUG2011","-","0","23070.00","23260.00","23042.00","23187.00","23045.00","31045","31045.000 GRMS ","718734.69","4105"
"28 Jul 2011","FUTCOM","GOLD         ","05AUG2011","-","0","23138.00","23147.00","22930.00","23045.00","23099.00","32969","32969.000 GRMS ","760389.52","9173"
"27 Jul 2011","FUTCOM","GOLD         ","05AUG2011","-","0","23153.00","23254.00","23045.00","23099.00","23137.00","41475","41475.000 GRMS ","960706.16","10575"
"26 Jul 2011","FUTCOM","GOLD         ","05AUG2011","-","0","23239.00","23258.00","23060.00","23137.00","23230.00","33027","33027.000 GRMS ","763933.16","11430"
"25 Jul 2011","FUTCOM","GOLD         ","05AUG2011","-","0","23131.00","23358.00","23131.00","23230.00","23099.00","39905","39905.000 GRMS ","929414.09","11157"
