Date,Instrument Name,Symbol,Expiry Date,Option Type,Strike Price,Open,High,Low,Close,Previous Close,Volume(Lots),Volume(In 000's),Value(Lacs),Open Interest(Lots)
"12 Aug 2004","FUTCOM","GOLD         ","13AUG2004","-","0","6020.00","6020.00","6020.00","6020.00","6020.00","3","3.000 GRMS ","18.06","0"
"11 Aug 2004","FUTCOM","GOLD         ","13AUG2004","-","0","6020.00","6020.00","6020.00","6020.00","6013.00","10","10.000 GRMS ","60.20","10"
"10 Aug 2004","FUTCOM","GOLD         ","13AUG2004","-","0","6050.00","6050.00","5957.00","6013.00","5957.00","5","5.000 GRMS ","30.06","0"
"05 Aug 2004","FUTCOM","GOLD         ","13AUG2004","-","0","5960.00","5960.00","5955.00","5957.00","5962.00","19","19.000 GRMS ","113.17","10"
"04 Aug 2004","FUTCOM","GOLD         ","13AUG2004","-","0","5950.00","5983.00","5937.00","5962.00","5961.00","143","143.000 GRMS ","852.35","11"
"03 Aug 2004","FUTCOM","GOLD         ","13AUG2004","-","0","5950.00","5975.00","5940.00","5961.00","5958.00","41","41.000 GRMS ","244.28","43"
"02 Aug 2004","FUTCOM","GOLD         ","13AUG2004","-","0","5990.00","5991.00","5875.00","5958.00","5954.00","108","108.000 GRMS ","645.17","55"
"31 Jul 2004","FUTCOM","GOLD         ","13AUG2004","-","0","5978.00","5979.00","5953.00","5954.00","5971.00","206","206.000 GRMS ","1229.00","107"
"30 Jul 2004","FUTCOM","GOLD         ","13AUG2004","-","0","5953.00","5976.00","5946.00","5971.00","5956.00","860","860.000 GRMS ","5127.39","184"
"29 Jul 2004","FUTCOM","GOLD         ","13AUG2004","-","0","5955.00","5975.00","5941.00","5956.00","5953.00","747","747.000 GRMS ","4450.92","386"
"28 Jul 2004","FUTCOM","GOLD         ","13AUG2004","-","0","5940.00","5962.00","5917.00","5953.00","5936.00","1245","1245.000 GRMS ","7390.86","481"
"27 Jul 2004","FUTCOM","GOLD         ","13AUG2004","-","0","5968.00","5978.00","5920.00","5936.00","5962.00","1495","1495.000 GRMS ","8894.39","752"
"26 Jul 2004","FUTCOM","GOLD         ","13AUG2004","-","0","5964.00","5982.00","5953.00","5962.00","5962.00","996","996.000 GRMS ","5946.16","690"
"24 Jul 2004","FUTCOM","GOLD         ","13AUG2004","-","0","5956.00","5964.00","5955.00","5962.00","5964.00","163","163.000 GRMS ","971.83","804"
"23 Jul 2004","FUTCOM","GOLD         ","13AUG2004","-","0","5996.00","5997.00","5950.00","5964.00","6002.00","2646","2646.000 GRMS ","15802.75","831"
"22 Jul 2004","FUTCOM","GOLD         ","13AUG2004","-","0","6012.00","6017.00","5981.00","6002.00","6008.00","1868","1868.000 GRMS ","11215.86","897"
"21 Jul 2004","FUTCOM","GOLD         ","13AUG2004","-","0","6059.00","6063.00","5995.00","6008.00","6078.00","3201","3201.000 GRMS ","19288.77","958"
"20 Jul 2004","FUTCOM","GOLD         ","13AUG2004","-","0","6094.00","6095.00","6044.00","6068.00","6088.00","2245","2245.000 GRMS ","13613.25","1396"
"19 Jul 2004","FUTCOM","GOLD         ","13AUG2004","-","0","6087.00","6103.00","6084.00","6088.00","6083.00","1280","1280.000 GRMS ","7798.92","1751"
"17 Jul 2004","FUTCOM","GOLD         ","13AUG2004","-","0","6082.00","6084.00","6080.00","6083.00","6080.00","140","140.000 GRMS ","851.62","1759"
"16 Jul 2004","FUTCOM","GOLD         ","13AUG2004","-","0","6069.00","6085.00","6060.00","6080.00","6065.00","1379","1379.000 GRMS ","8376.03","1793"
