Date,Instrument Name,Symbol,Expiry Date,Option Type,Strike Price,Open,High,Low,Close,Previous Close,Volume(Lots),Volume(In 000's),Value(Lacs),Open Interest(Lots)
"05 Jun 2010","FUTCOM","GOLD         ","05JUN2010","-","0","18820.00","18845.00","18755.00","18579.00","18762.00","61","61.000 GRMS ","1145.91","53"
"04 Jun 2010","FUTCOM","GOLD         ","05JUN2010","-","0","18370.00","18840.00","18226.00","18762.00","18457.00","340","340.000 GRMS ","6261.09","103"
"03 Jun 2010","FUTCOM","GOLD         ","05JUN2010","-","0","18558.00","18570.00","18400.00","18457.00","18620.00","905","905.000 GRMS ","16748.37","242"
"02 Jun 2010","FUTCOM","GOLD         ","05JUN2010","-","0","18721.00","18846.00","18600.00","18620.00","18699.00","1604","1604.000 GRMS ","29994.02","736"
"01 Jun 2010","FUTCOM","GOLD         ","05JUN2010","-","0","18440.00","18788.00","18440.00","18699.00","18385.00","5802","5802.000 GRMS ","108091.32","1421"
"31 May 2010","FUTCOM","GOLD         ","05JUN2010","-","0","18419.00","18425.00","18354.00","18385.00","18465.00","12643","12643.000 GRMS ","232373.37","2975"
"29 May 2010","FUTCOM","GOLD         ","05JUN2010","-","0","18442.00","18471.00","18442.00","18465.00","18428.00","2149","2149.000 GRMS ","39665.01","8374"
"28 May 2010","FUTCOM","GOLD         ","05JUN2010","-","0","18364.00","18446.00","18264.00","18428.00","18388.00","25762","25762.000 GRMS ","472186.76","9162"
"27 May 2010","FUTCOM","GOLD         ","05JUN2010","-","0","18485.00","18537.00","18361.00","18388.00","18542.00","25451","25451.000 GRMS ","468928.44","11880"
"26 May 2010","FUTCOM","GOLD         ","05JUN2010","-","0","18533.00","18648.00","18526.00","18542.00","18511.00","38632","38632.000 GRMS ","717892.46","13545"
"25 May 2010","FUTCOM","GOLD         ","05JUN2010","-","0","18190.00","18540.00","18190.00","18511.00","18165.00","54972","54972.000 GRMS ","1012364.19","15431"
"24 May 2010","FUTCOM","GOLD         ","05JUN2010","-","0","18020.00","18185.00","17968.00","18165.00","18002.00","39079","39079.000 GRMS ","707054.05","13472"
"22 May 2010","FUTCOM","GOLD         ","05JUN2010","-","0","17989.00","18011.00","17980.00","18002.00","17990.00","1285","1285.000 GRMS ","23123.77","11550"
"21 May 2010","FUTCOM","GOLD         ","05JUN2010","-","0","18136.00","18136.00","17928.00","17990.00","18158.00","60960","60960.000 GRMS ","1098166.52","11604"
"20 May 2010","FUTCOM","GOLD         ","05JUN2010","-","0","18023.00","18258.00","17968.00","18158.00","18018.00","71560","71560.000 GRMS ","1296055.00","13923"
"19 May 2010","FUTCOM","GOLD         ","05JUN2010","-","0","18049.00","18291.00","17976.00","18018.00","18008.00","69914","69914.000 GRMS ","1265842.58","13278"
"18 May 2010","FUTCOM","GOLD         ","05JUN2010","-","0","18250.00","18250.00","17916.00","18008.00","18260.00","52206","52206.000 GRMS ","940904.20","12507"
"17 May 2010","FUTCOM","GOLD         ","05JUN2010","-","0","18195.00","18424.00","18151.00","18260.00","18164.00","55531","55531.000 GRMS ","1014479.54","15594"
"15 May 2010","FUTCOM","GOLD         ","05JUN2010","-","0","18176.00","18196.00","18150.00","18164.00","18175.00","1577","1577.000 GRMS ","28669.57","15277"
"14 May 2010","FUTCOM","GOLD         ","05JUN2010","-","0","18028.00","18339.00","17991.00","18175.00","18030.00","68957","68957.000 GRMS ","1254279.04","15502"
"13 May 2010","FUTCOM","GOLD         ","05JUN2010","-","0","18201.00","18201.00","17966.00","18030.00","18229.00","46844","46844.000 GRMS ","847647.29","14897"
"12 May 2010","FUTCOM","GOLD         ","05JUN2010","-","0","17920.00","18278.00","17920.00","18229.00","17897.00","61815","61815.000 GRMS ","1123586.44","15860"
"11 May 2010","FUTCOM","GOLD         ","05JUN2010","-","0","17650.00","18040.00","17650.00","17897.00","17598.00","53355","53355.000 GRMS ","954099.11","14319"
