Date,Instrument Name,Symbol,Expiry Date,Option Type,Strike Price,Open,High,Low,Close,Previous Close,Volume(Lots),Volume(In 000's),Value(Lacs),Open Interest(Lots)
"04 Dec 2010","FUTCOM","GOLD         ","04DEC2010","-","0","20726.00","20799.00","20622.00","20553.00","20589.00","106","106.000 GRMS ","2194.85","153"
"03 Dec 2010","FUTCOM","GOLD         ","04DEC2010","-","0","20440.00","20659.00","20385.00","20589.00","20467.00","309","309.000 GRMS ","6318.92","181"
"02 Dec 2010","FUTCOM","GOLD         ","04DEC2010","-","0","20518.00","20577.00","20402.00","20467.00","20452.00","430","430.000 GRMS ","8813.73","268"
"01 Dec 2010","FUTCOM","GOLD         ","04DEC2010","-","0","20492.00","20698.00","20401.00","20452.00","20538.00","3057","3057.000 GRMS ","62840.03","605"
"30 Nov 2010","FUTCOM","GOLD         ","04DEC2010","-","0","20410.00","20624.00","20346.00","20538.00","20386.00","16504","16504.000 GRMS ","337819.38","2076"
"29 Nov 2010","FUTCOM","GOLD         ","04DEC2010","-","0","20295.00","20407.00","20256.00","20386.00","20310.00","28120","28120.000 GRMS ","571311.97","6210"
"27 Nov 2010","FUTCOM","GOLD         ","04DEC2010","-","0","20340.00","20418.00","20293.00","20310.00","20284.00","2637","2637.000 GRMS ","53598.43","8776"
"26 Nov 2010","FUTCOM","GOLD         ","04DEC2010","-","0","20385.00","20412.00","20196.00","20284.00","20365.00","33305","33305.000 GRMS ","676420.45","9259"
"25 Nov 2010","FUTCOM","GOLD         ","04DEC2010","-","0","20394.00","20413.00","20333.00","20365.00","20398.00","14215","14215.000 GRMS ","289493.49","10647"
"24 Nov 2010","FUTCOM","GOLD         ","04DEC2010","-","0","20480.00","20557.00","20367.00","20398.00","20512.00","37823","37823.000 GRMS ","773763.60","11101"
"23 Nov 2010","FUTCOM","GOLD         ","04DEC2010","-","0","20154.00","20549.00","20150.00","20512.00","20140.00","55251","55251.000 GRMS ","1123793.31","11953"
"22 Nov 2010","FUTCOM","GOLD         ","04DEC2010","-","0","20090.00","20156.00","20015.00","20140.00","20102.00","32652","32652.000 GRMS ","656289.88","11926"
"20 Nov 2010","FUTCOM","GOLD         ","04DEC2010","-","0","20080.00","20121.00","20072.00","20102.00","20076.00","2473","2473.000 GRMS ","49717.66","11819"
"19 Nov 2010","FUTCOM","GOLD         ","04DEC2010","-","0","19995.00","20103.00","19915.00","20076.00","19980.00","39404","39404.000 GRMS ","789072.93","12033"
"18 Nov 2010","FUTCOM","GOLD         ","04DEC2010","-","0","19964.00","20110.00","19921.00","19980.00","19910.00","42453","42453.000 GRMS ","850255.04","13271"
"17 Nov 2010","FUTCOM","GOLD         ","04DEC2010","-","0","19890.00","20044.00","19880.00","19910.00","19927.00","24822","24822.000 GRMS ","495566.24","12914"
"16 Nov 2010","FUTCOM","GOLD         ","04DEC2010","-","0","20155.00","20155.00","19819.00","19927.00","20223.00","52251","52251.000 GRMS ","1046014.92","13061"
"15 Nov 2010","FUTCOM","GOLD         ","04DEC2010","-","0","20105.00","20282.00","20066.00","20223.00","20134.00","38982","38982.000 GRMS ","786065.67","12709"
"13 Nov 2010","FUTCOM","GOLD         ","04DEC2010","-","0","20105.00","20140.00","20090.00","20134.00","20074.00","2069","2069.000 GRMS ","41647.80","13601"
"12 Nov 2010","FUTCOM","GOLD         ","04DEC2010","-","0","20320.00","20320.00","20005.00","20074.00","20371.00","57121","57121.000 GRMS ","1153138.51","13790"
"11 Nov 2010","FUTCOM","GOLD         ","04DEC2010","-","0","20260.00","20485.00","20260.00","20371.00","20233.00","39028","39028.000 GRMS ","794937.56","13144"
"10 Nov 2010","FUTCOM","GOLD         ","04DEC2010","-","0","20463.00","20463.00","20090.00","20233.00","20527.00","55232","55232.000 GRMS ","1117744.39","12425"
"09 Nov 2010","FUTCOM","GOLD         ","04DEC2010","-","0","20371.00","20569.00","20353.00","20527.00","20336.00","43979","43979.000 GRMS ","899501.10","14081"
"08 Nov 2010","FUTCOM","GOLD         ","04DEC2010","-","0","19996.00","20375.00","19996.00","20336.00","19971.00","44504","44504.000 GRMS ","896973.92","15815"
"06 Nov 2010","FUTCOM","GOLD         ","04DEC2010","-","0","19911.00","20019.00","19911.00","19971.00","19895.00","4511","4511.000 GRMS ","90140.08","17320"
"05 Nov 2010","FUTCOM","GOLD         ","04DEC2010","-","0","19880.00","19914.00","19610.00","19895.00","19878.00","11561","11561.000 GRMS ","229769.38","17820"
"04 Nov 2010","FUTCOM","GOLD         ","04DEC2010","-","0","19551.00","19917.00","19551.00","19878.00","19469.00","51003","51003.000 GRMS ","1009369.00","18319"
"03 Nov 2010","FUTCOM","GOLD         ","04DEC2010","-","0","19671.00","19783.00","19310.00","19469.00","19708.00","54505","54505.000 GRMS ","1067421.94","21976"
