Date,Instrument Name,Symbol,Expiry Date,Option Type,Strike Price,Open,High,Low,Close,Previous Close,Volume(Lots),Volume(In 000's),Value(Lacs),Open Interest(Lots)
"04 Dec 2020","FUTCOM","GOLD         ","04DEC2020","-","0","49350.00","50001.00","49100.00","49162.00","49419.00","6","6.000 GRMS ","296.36","3"
"03 Dec 2020","FUTCOM","GOLD         ","04DEC2020","-","0","49874.00","49936.00","49093.00","49419.00","48643.00","11","11.000 GRMS ","543.61","4"
"02 Dec 2020","FUTCOM","GOLD         ","04DEC2020","-","0","48499.00","48849.00","48400.00","48643.00","48275.00","7","7.000 GRMS ","340.50","147"
"01 Dec 2020","FUTCOM","GOLD         ","04DEC2020","-","0","48194.00","48559.00","47705.00","48275.00","47792.00","40","40.000 GRMS ","1926.49","149"
"30 Nov 2020","FUTCOM","GOLD         ","04DEC2020","-","0","47680.00","47966.00","47550.00","47792.00","48125.00","456","456.000 GRMS ","21765.13","172"
"27 Nov 2020","FUTCOM","GOLD         ","04DEC2020","-","0","48508.00","48647.00","47800.00","48125.00","48517.00","10101","10101.000 GRMS ","488083.63","462"
"26 Nov 2020","FUTCOM","GOLD         ","04DEC2020","-","0","48524.00","48800.00","48425.00","48517.00","48513.00","7892","7892.000 GRMS ","383852.25","2101"
"25 Nov 2020","FUTCOM","GOLD         ","04DEC2020","-","0","48497.00","48885.00","48390.00","48513.00","48585.00","12332","12332.000 GRMS ","600011.49","3397"
"24 Nov 2020","FUTCOM","GOLD         ","04DEC2020","-","0","49262.00","49262.00","48514.00","48585.00","49480.00","16733","16733.000 GRMS ","816397.78","4033"
"23 Nov 2020","FUTCOM","GOLD         ","04DEC2020","-","0","50234.00","50350.00","49291.00","49480.00","50212.00","15166","15166.000 GRMS ","755636.25","4646"
"20 Nov 2020","FUTCOM","GOLD         ","04DEC2020","-","0","50041.00","50435.00","49857.00","50212.00","49992.00","10727","10727.000 GRMS ","538080.73","5258"
"19 Nov 2020","FUTCOM","GOLD         ","04DEC2020","-","0","50200.00","50200.00","49720.00","49992.00","50325.00","12671","12671.000 GRMS ","633254.06","6506"
"18 Nov 2020","FUTCOM","GOLD         ","04DEC2020","-","0","50600.00","50646.00","50053.00","50325.00","50766.00","12958","12958.000 GRMS ","653203.27","6978"
"17 Nov 2020","FUTCOM","GOLD         ","04DEC2020","-","0","50800.00","51029.00","50703.00","50766.00","50830.00","10092","10092.000 GRMS ","513065.70","7641"
"16 Nov 2020","FUTCOM","GOLD         ","04DEC2020","-","0","50931.00","51015.00","50150.00","50830.00","50986.00","7829","7829.000 GRMS ","396420.50","8237"
"14 Nov 2020","FUTCOM","GOLD         ","04DEC2020","-","0","51015.00","51080.00","50862.00","50986.00","50922.00","995","995.000 GRMS ","50751.68","8310"
"13 Nov 2020","FUTCOM","GOLD         ","04DEC2020","-","0","50665.00","51139.00","50609.00","50922.00","50600.00","9401","9401.000 GRMS ","477874.21","8343"
"12 Nov 2020","FUTCOM","GOLD         ","04DEC2020","-","0","50315.00","50790.00","50217.00","50600.00","50169.00","11188","11188.000 GRMS ","564717.15","8880"
"11 Nov 2020","FUTCOM","GOLD         ","04DEC2020","-","0","50444.00","50525.00","49944.00","50169.00","50501.00","12491","12491.000 GRMS ","628035.96","9760"
"10 Nov 2020","FUTCOM","GOLD         ","04DEC2020","-","0","49931.00","50664.00","49931.00","50501.00","49748.00","14409","14409.000 GRMS ","726541.60","10264"
"09 Nov 2020","FUTCOM","GOLD         ","04DEC2020","-","0","52270.00","52520.00","49500.00","49748.00","52167.00","26541","26541.000 GRMS ","1350688.25","10824"
"06 Nov 2020","FUTCOM","GOLD         ","04DEC2020","-","0","51912.00","52450.00","51711.00","52167.00","52055.00","14872","14872.000 GRMS ","775306.40","12463"
"05 Nov 2020","FUTCOM","GOLD         ","04DEC2020","-","0","51231.00","52176.00","51161.00","52055.00","50820.00","13982","13982.000 GRMS ","721851.08","12638"
"04 Nov 2020","FUTCOM","GOLD         ","04DEC2020","-","0","51320.00","51465.00","50773.00","50820.00","51598.00","14819","14819.000 GRMS ","758768.10","12198"
"03 Nov 2020","FUTCOM","GOLD         ","04DEC2020","-","0","50950.00","51630.00","50789.00","51598.00","51067.00","10881","10881.000 GRMS ","556807.62","12782"
"02 Nov 2020","FUTCOM","GOLD         ","04DEC2020","-","0","50777.00","51099.00","50612.00","51067.00","50699.00","9513","9513.000 GRMS ","483906.06","12678"
"30 Oct 2020","FUTCOM","GOLD         ","04DEC2020","-","0","50465.00","50870.00","50353.00","50699.00","50282.00","10538","10538.000 GRMS ","533525.69","12999"
"29 Oct 2020","FUTCOM","GOLD         ","04DEC2020","-","0","50446.00","50617.00","50070.00","50282.00","50495.00","13327","13327.000 GRMS ","671328.22","13188"
"28 Oct 2020","FUTCOM","GOLD         ","04DEC2020","-","0","51065.00","51065.00","50230.00","50495.00","50961.00","14730","14730.000 GRMS ","745641.81","13197"
"27 Oct 2020","FUTCOM","GOLD         ","04DEC2020","-","0","51065.00","51114.00","50704.00","50961.00","50930.00","11064","11064.000 GRMS ","563050.53","13235"
"26 Oct 2020","FUTCOM","GOLD         ","04DEC2020","-","0","50690.00","51125.00","50552.00","50930.00","50839.00","11399","11399.000 GRMS ","579791.67","13379"
"23 Oct 2020","FUTCOM","GOLD         ","04DEC2020","-","0","50865.00","51040.00","50643.00","50839.00","50766.00","10617","10617.000 GRMS ","539722.19","13281"
"22 Oct 2020","FUTCOM","GOLD         ","04DEC2020","-","0","51199.00","51199.00","50535.00","50766.00","51333.00","11850","11850.000 GRMS ","603280.15","13262"
"21 Oct 2020","FUTCOM","GOLD         ","04DEC2020","-","0","50950.00","51454.00","50915.00","51333.00","50910.00","13374","13374.000 GRMS ","684615.70","13828"
"20 Oct 2020","FUTCOM","GOLD         ","04DEC2020","-","0","50600.00","50940.00","50491.00","50910.00","50687.00","11143","11143.000 GRMS ","564835.22","13934"
"19 Oct 2020","FUTCOM","GOLD         ","04DEC2020","-","0","50552.00","50940.00","50437.00","50687.00","50547.00","9820","9820.000 GRMS ","498126.92","14036"
"16 Oct 2020","FUTCOM","GOLD         ","04DEC2020","-","0","50586.00","50813.00","50452.00","50547.00","50712.00","8886","8886.000 GRMS ","450031.21","14323"
"15 Oct 2020","FUTCOM","GOLD         ","04DEC2020","-","0","50314.00","50749.00","50280.00","50712.00","50542.00","12140","12140.000 GRMS ","612705.46","14435"
"14 Oct 2020","FUTCOM","GOLD         ","04DEC2020","-","0","50369.00","50740.00","50270.00","50542.00","50245.00","10790","10790.000 GRMS ","544539.55","14449"
"13 Oct 2020","FUTCOM","GOLD         ","04DEC2020","-","0","50870.00","51078.00","50110.00","50245.00","51107.00","14099","14099.000 GRMS ","714341.00","14660"
"12 Oct 2020","FUTCOM","GOLD         ","04DEC2020","-","0","50940.00","51184.00","50830.00","51107.00","50817.00","8535","8535.000 GRMS ","435944.94","14811"
"09 Oct 2020","FUTCOM","GOLD         ","04DEC2020","-","0","50300.00","50970.00","50300.00","50817.00","50175.00","11952","11952.000 GRMS ","606194.26","14966"
"08 Oct 2020","FUTCOM","GOLD         ","04DEC2020","-","0","49972.00","50399.00","49924.00","50175.00","50048.00","10969","10969.000 GRMS ","550149.70","14974"
"07 Oct 2020","FUTCOM","GOLD         ","04DEC2020","-","0","50270.00","50361.00","49880.00","50048.00","50526.00","12467","12467.000 GRMS ","624310.66","15094"
"06 Oct 2020","FUTCOM","GOLD         ","04DEC2020","-","0","50468.00","50982.00","50445.00","50526.00","50626.00","11176","11176.000 GRMS ","566957.16","14966"
"05 Oct 2020","FUTCOM","GOLD         ","04DEC2020","-","0","50230.00","50719.00","50030.00","50626.00","50570.00","11035","11035.000 GRMS ","555749.21","15132"
"01 Oct 2020","FUTCOM","GOLD         ","04DEC2020","-","0","50330.00","50645.00","50120.00","50570.00","50334.00","9897","9897.000 GRMS ","498648.74","15228"
"30 Sep 2020","FUTCOM","GOLD         ","04DEC2020","-","0","50450.00","50600.00","50105.00","50334.00","50652.00","11815","11815.000 GRMS ","594966.70","15079"
"29 Sep 2020","FUTCOM","GOLD         ","04DEC2020","-","0","50162.00","50690.00","50074.00","50652.00","50138.00","11072","11072.000 GRMS ","557606.30","15057"
"28 Sep 2020","FUTCOM","GOLD         ","04DEC2020","-","0","49539.00","50165.00","49252.00","50138.00","49650.00","12676","12676.000 GRMS ","629800.33","14850"
"25 Sep 2020","FUTCOM","GOLD         ","04DEC2020","-","0","49790.00","49907.00","49397.00","49650.00","49951.00","3828","3828.000 GRMS ","190065.65","13886"
"24 Sep 2020","FUTCOM","GOLD         ","04DEC2020","-","0","49500.00","49990.00","49320.00","49951.00","49550.00","3979","3979.000 GRMS ","197433.10","12644"
"23 Sep 2020","FUTCOM","GOLD         ","04DEC2020","-","0","50273.00","50343.00","49500.00","49550.00","50542.00","3990","3990.000 GRMS ","198816.70","11557"
"22 Sep 2020","FUTCOM","GOLD         ","04DEC2020","-","0","50676.00","50840.00","50270.00","50542.00","50640.00","1567","1567.000 GRMS ","79173.49","10476"
"21 Sep 2020","FUTCOM","GOLD         ","04DEC2020","-","0","51794.00","51794.00","49978.00","50640.00","51860.00","2132","2132.000 GRMS ","108623.68","9823"
"18 Sep 2020","FUTCOM","GOLD         ","04DEC2020","-","0","51785.00","51999.00","51609.00","51860.00","51626.00","1387","1387.000 GRMS ","71780.14","9355"
