Date,Instrument Name,Symbol,Expiry Date,Option Type,Strike Price,Open,High,Low,Close,Previous Close,Volume(Lots),Volume(In 000's),Value(Lacs),Open Interest(Lots)
"04 Oct 2019","FUTCOM","GOLD         ","04OCT2019","-","0","37925.00","38350.00","37837.00","37757.00","37990.00","46","46.000 GRMS ","1751.20","142"
"03 Oct 2019","FUTCOM","GOLD         ","04OCT2019","-","0","37825.00","38099.00","37735.00","37990.00","37311.00","128","128.000 GRMS ","4839.32","219"
"01 Oct 2019","FUTCOM","GOLD         ","04OCT2019","-","0","37003.00","37513.00","36771.00","37311.00","36913.00","1468","1468.000 GRMS ","54461.26","903"
"30 Sep 2019","FUTCOM","GOLD         ","04OCT2019","-","0","37550.00","37640.00","36832.00","36913.00","37750.00","8647","8647.000 GRMS ","322500.75","1474"
"27 Sep 2019","FUTCOM","GOLD         ","04OCT2019","-","0","37753.00","37836.00","37310.00","37750.00","37794.00","15488","15488.000 GRMS ","582027.66","3304"
"26 Sep 2019","FUTCOM","GOLD         ","04OCT2019","-","0","37688.00","37849.00","37452.00","37794.00","37602.00","15443","15443.000 GRMS ","581271.28","4945"
"25 Sep 2019","FUTCOM","GOLD         ","04OCT2019","-","0","38072.00","38194.00","37485.00","37602.00","38108.00","15538","15538.000 GRMS ","589511.89","6420"
"24 Sep 2019","FUTCOM","GOLD         ","04OCT2019","-","0","37825.00","38190.00","37770.00","38108.00","37924.00","14288","14288.000 GRMS ","542006.28","7082"
"23 Sep 2019","FUTCOM","GOLD         ","04OCT2019","-","0","37800.00","37974.00","37731.00","37924.00","37697.00","12085","12085.000 GRMS ","457540.78","7328"
"20 Sep 2019","FUTCOM","GOLD         ","04OCT2019","-","0","37714.00","37750.00","37438.00","37697.00","37686.00","12820","12820.000 GRMS ","481557.91","8099"
"19 Sep 2019","FUTCOM","GOLD         ","04OCT2019","-","0","37756.00","37787.00","37532.00","37686.00","37849.00","13394","13394.000 GRMS ","504239.02","9111"
"18 Sep 2019","FUTCOM","GOLD         ","04OCT2019","-","0","37946.00","37965.00","37734.00","37849.00","38016.00","13055","13055.000 GRMS ","494170.77","9947"
"17 Sep 2019","FUTCOM","GOLD         ","04OCT2019","-","0","38050.00","38179.00","37861.00","38016.00","38180.00","14942","14942.000 GRMS ","568358.63","10322"
"16 Sep 2019","FUTCOM","GOLD         ","04OCT2019","-","0","37774.00","38215.00","37774.00","38180.00","37524.00","14948","14948.000 GRMS ","568521.76","10566"
"13 Sep 2019","FUTCOM","GOLD         ","04OCT2019","-","0","37728.00","37892.00","37449.00","37524.00","37750.00","15761","15761.000 GRMS ","594170.27","10969"
"12 Sep 2019","FUTCOM","GOLD         ","04OCT2019","-","0","37898.00","38228.00","37662.00","37750.00","37974.00","22439","22439.000 GRMS ","850860.66","11116"
"11 Sep 2019","FUTCOM","GOLD         ","04OCT2019","-","0","38207.00","38259.00","37930.00","37974.00","38253.00","19746","19746.000 GRMS ","752564.43","12695"
"10 Sep 2019","FUTCOM","GOLD         ","04OCT2019","-","0","38355.00","38495.00","38205.00","38253.00","38472.00","10771","10771.000 GRMS ","412674.60","13893"
"09 Sep 2019","FUTCOM","GOLD         ","04OCT2019","-","0","38553.00","38697.00","38272.00","38472.00","38553.00","17760","17760.000 GRMS ","683598.52","14133"
"06 Sep 2019","FUTCOM","GOLD         ","04OCT2019","-","0","38800.00","38978.00","38376.00","38553.00","38894.00","22365","22365.000 GRMS ","864424.36","14523"
"05 Sep 2019","FUTCOM","GOLD         ","04OCT2019","-","0","39582.00","39628.00","38514.00","38894.00","39823.00","22365","22365.000 GRMS ","876577.75","15302"
"04 Sep 2019","FUTCOM","GOLD         ","04OCT2019","-","0","39651.00","39885.00","39358.00","39823.00","39680.00","18670","18670.000 GRMS ","738894.60","16867"
"03 Sep 2019","FUTCOM","GOLD         ","04OCT2019","-","0","38915.00","39740.00","38898.00","39680.00","39087.00","20764","20764.000 GRMS ","817652.23","16765"
"02 Sep 2019","FUTCOM","GOLD         ","04OCT2019","-","0","38859.00","39119.00","38846.00","39087.00","38656.00","5783","5783.000 GRMS ","225293.88","17121"
"30 Aug 2019","FUTCOM","GOLD         ","04OCT2019","-","0","38650.00","38948.00","38611.00","38656.00","38803.00","15836","15836.000 GRMS ","613909.89","16839"
"29 Aug 2019","FUTCOM","GOLD         ","04OCT2019","-","0","39180.00","39425.00","38675.00","38803.00","39165.00","19968","19968.000 GRMS ","781042.56","16860"
"28 Aug 2019","FUTCOM","GOLD         ","04OCT2019","-","0","38947.00","39290.00","38861.00","39165.00","39044.00","15767","15767.000 GRMS ","616503.75","16947"
"27 Aug 2019","FUTCOM","GOLD         ","04OCT2019","-","0","38797.00","39084.00","38713.00","39044.00","38828.00","16109","16109.000 GRMS ","626285.91","16953"
"26 Aug 2019","FUTCOM","GOLD         ","04OCT2019","-","0","39134.00","39340.00","38800.00","38828.00","38765.00","19715","19715.000 GRMS ","769428.29","17127"
"23 Aug 2019","FUTCOM","GOLD         ","04OCT2019","-","0","38052.00","38821.00","37960.00","38765.00","38165.00","19262","19262.000 GRMS ","738003.09","17689"
"22 Aug 2019","FUTCOM","GOLD         ","04OCT2019","-","0","37950.00","38220.00","37916.00","38165.00","37993.00","14091","14091.000 GRMS ","536420.55","17394"
"21 Aug 2019","FUTCOM","GOLD         ","04OCT2019","-","0","37903.00","38041.00","37814.00","37993.00","38004.00","12255","12255.000 GRMS ","464642.79","17171"
"20 Aug 2019","FUTCOM","GOLD         ","04OCT2019","-","0","37750.00","38077.00","37678.00","38004.00","37823.00","15154","15154.000 GRMS ","574498.83","17150"
"19 Aug 2019","FUTCOM","GOLD         ","04OCT2019","-","0","37737.00","37888.00","37605.00","37823.00","37938.00","15663","15663.000 GRMS ","591262.03","17374"
