Date,Instrument Name,Symbol,Expiry Date,Option Type,Strike Price,Open,High,Low,Close,Previous Close,Volume(Lots),Volume(In 000's),Value(Lacs),Open Interest(Lots)
"05 Jun 2018","FUTCOM","GOLD         ","05JUN2018","-","0","30670.00","30680.00","30600.00","30701.00","30685.00","24","24.000 GRMS ","735.35","47"
"04 Jun 2018","FUTCOM","GOLD         ","05JUN2018","-","0","30700.00","30704.00","30540.00","30685.00","30546.00","53","53.000 GRMS ","1622.82","352"
"01 Jun 2018","FUTCOM","GOLD         ","05JUN2018","-","0","30704.00","30777.00","30500.00","30546.00","30831.00","1046","1046.000 GRMS ","32085.46","1053"
"31 May 2018","FUTCOM","GOLD         ","05JUN2018","-","0","31066.00","31113.00","30785.00","30831.00","31035.00","6309","6309.000 GRMS ","195467.31","1289"
"30 May 2018","FUTCOM","GOLD         ","05JUN2018","-","0","31150.00","31150.00","30926.00","31035.00","31188.00","8556","8556.000 GRMS ","265285.40","2442"
"29 May 2018","FUTCOM","GOLD         ","05JUN2018","-","0","31050.00","31325.00","31025.00","31188.00","30963.00","11195","11195.000 GRMS ","348880.83","2933"
"28 May 2018","FUTCOM","GOLD         ","05JUN2018","-","0","31150.00","31150.00","30888.00","30963.00","31189.00","7125","7125.000 GRMS ","220464.55","3282"
"25 May 2018","FUTCOM","GOLD         ","05JUN2018","-","0","31370.00","31428.00","31165.00","31189.00","31474.00","8555","8555.000 GRMS ","267675.24","4044"
"24 May 2018","FUTCOM","GOLD         ","05JUN2018","-","0","31258.00","31510.00","31238.00","31474.00","31183.00","8914","8914.000 GRMS ","279670.08","4748"
"23 May 2018","FUTCOM","GOLD         ","05JUN2018","-","0","31125.00","31389.00","31095.00","31183.00","31108.00","10467","10467.000 GRMS ","326880.17","4100"
"22 May 2018","FUTCOM","GOLD         ","05JUN2018","-","0","31100.00","31160.00","30990.00","31108.00","31112.00","6713","6713.000 GRMS ","208722.27","3936"
"21 May 2018","FUTCOM","GOLD         ","05JUN2018","-","0","31040.00","31127.00","30912.00","31112.00","31091.00","6770","6770.000 GRMS ","209893.45","4274"
"18 May 2018","FUTCOM","GOLD         ","05JUN2018","-","0","30944.00","31110.00","30944.00","31091.00","30978.00","6104","6104.000 GRMS ","189398.46","4593"
"17 May 2018","FUTCOM","GOLD         ","05JUN2018","-","0","30976.00","30995.00","30851.00","30978.00","30997.00","7907","7907.000 GRMS ","244566.12","4855"
"16 May 2018","FUTCOM","GOLD         ","05JUN2018","-","0","31160.00","31160.00","30925.00","30997.00","31175.00","8675","8675.000 GRMS ","269157.71","5721"
"15 May 2018","FUTCOM","GOLD         ","05JUN2018","-","0","31450.00","31516.00","31161.00","31175.00","31504.00","11816","11816.000 GRMS ","370312.18","5872"
"14 May 2018","FUTCOM","GOLD         ","05JUN2018","-","0","31450.00","31579.00","31384.00","31504.00","31518.00","6237","6237.000 GRMS ","196415.60","6612"
"11 May 2018","FUTCOM","GOLD         ","05JUN2018","-","0","31380.00","31570.00","31363.00","31518.00","31365.00","6914","6914.000 GRMS ","217704.22","6741"
"10 May 2018","FUTCOM","GOLD         ","05JUN2018","-","0","31353.00","31487.00","31241.00","31365.00","31309.00","9920","9920.000 GRMS ","311109.53","6609"
"09 May 2018","FUTCOM","GOLD         ","05JUN2018","-","0","31250.00","31375.00","31163.00","31309.00","31210.00","9171","9171.000 GRMS ","286686.03","6479"
"08 May 2018","FUTCOM","GOLD         ","05JUN2018","-","0","31228.00","31252.00","31078.00","31210.00","31258.00","8196","8196.000 GRMS ","255451.17","6851"
"07 May 2018","FUTCOM","GOLD         ","05JUN2018","-","0","31150.00","31310.00","31150.00","31258.00","31114.00","6736","6736.000 GRMS ","210496.67","7123"
"04 May 2018","FUTCOM","GOLD         ","05JUN2018","-","0","31020.00","31139.00","30990.00","31114.00","31046.00","6801","6801.000 GRMS ","211173.52","7066"
"03 May 2018","FUTCOM","GOLD         ","05JUN2018","-","0","30941.00","31122.00","30878.00","31046.00","30925.00","8817","8817.000 GRMS ","273368.46","7290"
"02 May 2018","FUTCOM","GOLD         ","05JUN2018","-","0","31014.00","31014.00","30901.00","30925.00","30929.00","7048","7048.000 GRMS ","218183.32","7540"
"01 May 2018","FUTCOM","GOLD         ","05JUN2018","-","0","30950.00","30971.00","30865.00","30929.00","31036.00","5119","5119.000 GRMS ","158258.63","7486"
"30 Apr 2018","FUTCOM","GOLD         ","05JUN2018","-","0","31170.00","31170.00","30925.00","31036.00","31211.00","9301","9301.000 GRMS ","288574.48","7494"
"27 Apr 2018","FUTCOM","GOLD         ","05JUN2018","-","0","31166.00","31277.00","31126.00","31211.00","31252.00","5432","5432.000 GRMS ","169462.74","7663"
"26 Apr 2018","FUTCOM","GOLD         ","05JUN2018","-","0","31332.00","31372.00","31183.00","31252.00","31406.00","7398","7398.000 GRMS ","231494.41","7582"
"25 Apr 2018","FUTCOM","GOLD         ","05JUN2018","-","0","31417.00","31430.00","31329.00","31406.00","31372.00","6602","6602.000 GRMS ","207157.26","8012"
"24 Apr 2018","FUTCOM","GOLD         ","05JUN2018","-","0","31257.00","31395.00","31203.00","31372.00","31277.00","7114","7114.000 GRMS ","222540.29","7750"
"23 Apr 2018","FUTCOM","GOLD         ","05JUN2018","-","0","31370.00","31385.00","31211.00","31277.00","31432.00","7648","7648.000 GRMS ","239393.82","7878"
"20 Apr 2018","FUTCOM","GOLD         ","05JUN2018","-","0","31522.00","31564.00","31396.00","31432.00","31598.00","6398","6398.000 GRMS ","201223.94","8462"
"19 Apr 2018","FUTCOM","GOLD         ","05JUN2018","-","0","31567.00","31620.00","31430.00","31598.00","31534.00","7681","7681.000 GRMS ","242230.66","8808"
"18 Apr 2018","FUTCOM","GOLD         ","05JUN2018","-","0","31350.00","31591.00","31291.00","31534.00","31383.00","8620","8620.000 GRMS ","271022.50","8994"
"17 Apr 2018","FUTCOM","GOLD         ","05JUN2018","-","0","31272.00","31396.00","31190.00","31383.00","31298.00","9237","9237.000 GRMS ","289159.46","8491"
"16 Apr 2018","FUTCOM","GOLD         ","05JUN2018","-","0","31200.00","31355.00","31155.00","31298.00","31118.00","8136","8136.000 GRMS ","254272.78","8637"
"13 Apr 2018","FUTCOM","GOLD         ","05JUN2018","-","0","31031.00","31185.00","30870.00","31118.00","31002.00","8391","8391.000 GRMS ","260513.13","8463"
"12 Apr 2018","FUTCOM","GOLD         ","05JUN2018","-","0","31306.00","31335.00","30965.00","31002.00","31355.00","10875","10875.000 GRMS ","338755.06","8716"
"11 Apr 2018","FUTCOM","GOLD         ","05JUN2018","-","0","30950.00","31562.00","30931.00","31355.00","30900.00","13411","13411.000 GRMS ","418797.08","10146"
"10 Apr 2018","FUTCOM","GOLD         ","05JUN2018","-","0","30701.00","30936.00","30675.00","30900.00","30759.00","7422","7422.000 GRMS ","228687.47","8411"
"09 Apr 2018","FUTCOM","GOLD         ","05JUN2018","-","0","30659.00","30779.00","30642.00","30759.00","30694.00","6704","6704.000 GRMS ","205820.79","7924"
"06 Apr 2018","FUTCOM","GOLD         ","05JUN2018","-","0","30640.00","30749.00","30500.00","30694.00","30547.00","11829","11829.000 GRMS ","362376.03","7964"
"05 Apr 2018","FUTCOM","GOLD         ","05JUN2018","-","0","30780.00","30780.00","30525.00","30547.00","30858.00","10825","10825.000 GRMS ","331384.07","7752"
"04 Apr 2018","FUTCOM","GOLD         ","05JUN2018","-","0","30754.00","31120.00","30750.00","30858.00","30737.00","12754","12754.000 GRMS ","394573.76","9229"
"03 Apr 2018","FUTCOM","GOLD         ","05JUN2018","-","0","30910.00","30937.00","30653.00","30737.00","31032.00","7475","7475.000 GRMS ","230250.26","8647"
"02 Apr 2018","FUTCOM","GOLD         ","05JUN2018","-","0","30650.00","31065.00","30630.00","31032.00","30552.00","8269","8269.000 GRMS ","254653.30","9249"
"29 Mar 2018","FUTCOM","GOLD         ","05JUN2018","-","0","30699.00","30699.00","30530.00","30552.00","30644.00","2671","2671.000 GRMS ","81664.21","7772"
"28 Mar 2018","FUTCOM","GOLD         ","05JUN2018","-","0","30925.00","30980.00","30605.00","30644.00","30908.00","5304","5304.000 GRMS ","163442.31","7507"
"27 Mar 2018","FUTCOM","GOLD         ","05JUN2018","-","0","31055.00","31135.00","30883.00","30908.00","31142.00","2616","2616.000 GRMS ","81089.07","7738"
"26 Mar 2018","FUTCOM","GOLD         ","05JUN2018","-","0","31106.00","31168.00","31006.00","31142.00","31140.00","1352","1352.000 GRMS ","42030.85","7408"
"23 Mar 2018","FUTCOM","GOLD         ","05JUN2018","-","0","30897.00","31175.00","30897.00","31140.00","30712.00","1973","1973.000 GRMS ","61210.50","7151"
"22 Mar 2018","FUTCOM","GOLD         ","05JUN2018","-","0","30734.00","30840.00","30691.00","30712.00","30651.00","1382","1382.000 GRMS ","42513.73","6392"
"21 Mar 2018","FUTCOM","GOLD         ","05JUN2018","-","0","30475.00","30719.00","30447.00","30651.00","30459.00","983","983.000 GRMS ","30059.27","5765"
"20 Mar 2018","FUTCOM","GOLD         ","05JUN2018","-","0","30522.00","30543.00","30382.00","30459.00","30615.00","711","711.000 GRMS ","21650.03","5297"
"19 Mar 2018","FUTCOM","GOLD         ","05JUN2018","-","0","30365.00","30625.00","30278.00","30615.00","30407.00","1209","1209.000 GRMS ","36831.77","5125"
"16 Mar 2018","FUTCOM","GOLD         ","05JUN2018","-","0","30440.00","30524.00","30337.00","30407.00","30497.00","497","497.000 GRMS ","15119.05","4661"
"15 Mar 2018","FUTCOM","GOLD         ","05JUN2018","-","0","30613.00","30658.00","30456.00","30497.00","30595.00","509","509.000 GRMS ","15544.69","4625"
"14 Mar 2018","FUTCOM","GOLD         ","05JUN2018","-","0","30614.00","30712.00","30515.00","30595.00","30546.00","821","821.000 GRMS ","25134.26","4546"
"13 Mar 2018","FUTCOM","GOLD         ","05JUN2018","-","0","30466.00","30560.00","30408.00","30546.00","30483.00","357","357.000 GRMS ","10884.13","4119"
"12 Mar 2018","FUTCOM","GOLD         ","05JUN2018","-","0","30520.00","30564.00","30420.00","30483.00","30545.00","271","271.000 GRMS ","8256.57","3937"
"09 Mar 2018","FUTCOM","GOLD         ","05JUN2018","-","0","30450.00","30577.00","30425.00","30545.00","30544.00","355","355.000 GRMS ","10827.31","3811"
"08 Mar 2018","FUTCOM","GOLD         ","05JUN2018","-","0","30582.00","30657.00","30520.00","30544.00","30566.00","187","187.000 GRMS ","5720.39","3624"
"07 Mar 2018","FUTCOM","GOLD         ","05JUN2018","-","0","30759.00","30759.00","30518.00","30566.00","30679.00","230","230.000 GRMS ","7053.29","3574"
"06 Mar 2018","FUTCOM","GOLD         ","05JUN2018","-","0","30517.00","30794.00","30457.00","30679.00","30466.00","366","366.000 GRMS ","11223.01","3549"
"05 Mar 2018","FUTCOM","GOLD         ","05JUN2018","-","0","30589.00","30640.00","30450.00","30466.00","30549.00","147","147.000 GRMS ","4493.22","3415"
"02 Mar 2018","FUTCOM","GOLD         ","05JUN2018","-","0","30540.00","30630.00","30515.00","30549.00","30293.00","178","178.000 GRMS ","5441.60","3391"
"01 Mar 2018","FUTCOM","GOLD         ","05JUN2018","-","0","30407.00","30407.00","30240.00","30293.00","30506.00","219","219.000 GRMS ","6642.88","3337"
"28 Feb 2018","FUTCOM","GOLD         ","05JUN2018","-","0","30440.00","30539.00","30361.00","30506.00","30438.00","597","597.000 GRMS ","18161.26","3376"
"27 Feb 2018","FUTCOM","GOLD         ","05JUN2018","-","0","30660.00","30733.00","30419.00","30438.00","30666.00","493","493.000 GRMS ","15097.32","3020"
"26 Feb 2018","FUTCOM","GOLD         ","05JUN2018","-","0","30684.00","30751.00","30635.00","30666.00","30628.00","751","751.000 GRMS ","23057.93","2792"
"23 Feb 2018","FUTCOM","GOLD         ","05JUN2018","-","0","30622.00","30640.00","30565.00","30628.00","30729.00","223","223.000 GRMS ","6822.07","2391"
"22 Feb 2018","FUTCOM","GOLD         ","05JUN2018","-","0","30585.00","30740.00","30543.00","30729.00","30615.00","109","109.000 GRMS ","3339.66","2367"
"21 Feb 2018","FUTCOM","GOLD         ","05JUN2018","-","0","30601.00","30669.00","30540.00","30615.00","30681.00","155","155.000 GRMS ","4743.27","2371"
"20 Feb 2018","FUTCOM","GOLD         ","05JUN2018","-","0","30755.00","30885.00","30656.00","30681.00","30881.00","340","340.000 GRMS ","10448.57","2368"
"19 Feb 2018","FUTCOM","GOLD         ","05JUN2018","-","0","30909.00","30915.00","30847.00","30881.00","30953.00","79","79.000 GRMS ","2439.90","2281"
"16 Feb 2018","FUTCOM","GOLD         ","05JUN2018","-","0","30814.00","30966.00","30742.00","30953.00","30703.00","609","609.000 GRMS ","18786.25","2302"
"15 Feb 2018","FUTCOM","GOLD         ","05JUN2018","-","0","30758.00","30800.00","30669.00","30703.00","30762.00","150","150.000 GRMS ","4609.63","2145"
"14 Feb 2018","FUTCOM","GOLD         ","05JUN2018","-","0","30429.00","30819.00","30211.00","30762.00","30336.00","335","335.000 GRMS ","10235.48","2137"
"13 Feb 2018","FUTCOM","GOLD         ","05JUN2018","-","0","30348.00","30370.00","30237.00","30336.00","30271.00","111","111.000 GRMS ","3365.61","2051"
"12 Feb 2018","FUTCOM","GOLD         ","05JUN2018","-","0","30244.00","30316.00","30175.00","30271.00","30171.00","43","43.000 GRMS ","1300.98","2033"
"09 Feb 2018","FUTCOM","GOLD         ","05JUN2018","-","0","30179.00","30224.00","30051.00","30171.00","30247.00","154","154.000 GRMS ","4641.59","2030"
"08 Feb 2018","FUTCOM","GOLD         ","05JUN2018","-","0","30070.00","30290.00","29970.00","30247.00","30144.00","189","189.000 GRMS ","5692.43","2015"
"07 Feb 2018","FUTCOM","GOLD         ","05JUN2018","-","0","30368.00","30380.00","30124.00","30144.00","30351.00","185","185.000 GRMS ","5600.68","2003"
"06 Feb 2018","FUTCOM","GOLD         ","05JUN2018","-","0","30677.00","30786.00","30340.00","30351.00","30463.00","241","241.000 GRMS ","7372.76","2000"
"05 Feb 2018","FUTCOM","GOLD         ","05JUN2018","-","0","30365.00","30514.00","30340.00","30463.00","30444.00","137","137.000 GRMS ","4169.89","2000"
"02 Feb 2018","FUTCOM","GOLD         ","05JUN2018","-","0","30742.00","30800.00","30350.00","30444.00","30551.00","186","186.000 GRMS ","5687.63","1962"
"01 Feb 2018","FUTCOM","GOLD         ","05JUN2018","-","0","30159.00","30629.00","30092.00","30551.00","30091.00","969","969.000 GRMS ","29367.96","1922"
"31 Jan 2018","FUTCOM","GOLD         ","05JUN2018","-","0","30144.00","30174.00","30055.00","30091.00","30085.00","682","682.000 GRMS ","20538.25","1474"
"30 Jan 2018","FUTCOM","GOLD         ","05JUN2018","-","0","30032.00","30194.00","29983.00","30085.00","30069.00","553","553.000 GRMS ","16629.04","946"
"29 Jan 2018","FUTCOM","GOLD         ","05JUN2018","-","0","30158.00","30160.00","30056.00","30069.00","30406.00","95","95.000 GRMS ","2860.10","581"
"25 Jan 2018","FUTCOM","GOLD         ","05JUN2018","-","0","30520.00","30524.00","30221.00","30406.00","30308.00","143","143.000 GRMS ","4344.18","575"
"24 Jan 2018","FUTCOM","GOLD         ","05JUN2018","-","0","30033.00","30340.00","30010.00","30308.00","30015.00","72","72.000 GRMS ","2172.04","514"
"23 Jan 2018","FUTCOM","GOLD         ","05JUN2018","-","0","29987.00","30019.00","29965.00","30015.00","29951.00","85","85.000 GRMS ","2549.60","503"
"22 Jan 2018","FUTCOM","GOLD         ","05JUN2018","-","0","29871.00","29969.00","29860.00","29951.00","29874.00","60","60.000 GRMS ","1794.28","457"
"19 Jan 2018","FUTCOM","GOLD         ","05JUN2018","-","0","29868.00","29889.00","29850.00","29874.00","29742.00","10","10.000 GRMS ","298.74","438"
"18 Jan 2018","FUTCOM","GOLD         ","05JUN2018","-","0","29671.00","29788.00","29670.00","29742.00","29895.00","30","30.000 GRMS ","891.79","428"
"17 Jan 2018","FUTCOM","GOLD         ","05JUN2018","-","0","29885.00","29950.00","29847.00","29895.00","29899.00","50","50.000 GRMS ","1495.35","414"
"16 Jan 2018","FUTCOM","GOLD         ","05JUN2018","-","0","29912.00","30005.00","29882.00","29899.00","29877.00","74","74.000 GRMS ","2215.90","416"
