Date,Instrument Name,Symbol,Expiry Date,Option Type,Strike Price,Open,High,Low,Close,Previous Close,Volume(Lots),Volume(In 000's),Value(Lacs),Open Interest(Lots)
"04 Jun 2021","FUTCOM","GOLD         ","04JUN2021","-","0","48600.00","48600.00","48600.00","48769.00","48990.00","3","3.000 GRMS ","145.80","11"
"03 Jun 2021","FUTCOM","GOLD         ","04JUN2021","-","0","49163.00","49670.00","48570.00","48990.00","49154.00","14","14.000 GRMS ","686.56","14"
"02 Jun 2021","FUTCOM","GOLD         ","04JUN2021","-","0","49100.00","49220.00","49075.00","49154.00","48995.00","7","7.000 GRMS ","344.08","31"
"01 Jun 2021","FUTCOM","GOLD         ","04JUN2021","-","0","49049.00","49225.00","48710.00","48995.00","48821.00","71","71.000 GRMS ","3483.60","62"
"31 May 2021","FUTCOM","GOLD         ","04JUN2021","-","0","48690.00","48967.00","48540.00","48821.00","48542.00","1027","1027.000 GRMS ","50050.15","439"
"28 May 2021","FUTCOM","GOLD         ","04JUN2021","-","0","48432.00","48603.00","48250.00","48542.00","48581.00","5619","5619.000 GRMS ","272054.61","896"
"27 May 2021","FUTCOM","GOLD         ","04JUN2021","-","0","48751.00","48870.00","48451.00","48581.00","48784.00","7687","7687.000 GRMS ","374004.53","2593"
"26 May 2021","FUTCOM","GOLD         ","04JUN2021","-","0","49067.00","49220.00","48666.00","48784.00","48867.00","7206","7206.000 GRMS ","353260.13","4817"
"25 May 2021","FUTCOM","GOLD         ","04JUN2021","-","0","48425.00","48894.00","48333.00","48867.00","48553.00","8127","8127.000 GRMS ","395202.11","5474"
"24 May 2021","FUTCOM","GOLD         ","04JUN2021","-","0","48450.00","48640.00","48368.00","48553.00","48404.00","4345","4345.000 GRMS ","210926.47","5478"
"21 May 2021","FUTCOM","GOLD         ","04JUN2021","-","0","48336.00","48670.00","48230.00","48404.00","48544.00","6896","6896.000 GRMS ","334015.95","5721"
"20 May 2021","FUTCOM","GOLD         ","04JUN2021","-","0","48598.00","48665.00","48269.00","48544.00","48674.00","6107","6107.000 GRMS ","296126.57","6103"
"19 May 2021","FUTCOM","GOLD         ","04JUN2021","-","0","48261.00","48875.00","47950.00","48674.00","48307.00","10507","10507.000 GRMS ","508858.68","6196"
"18 May 2021","FUTCOM","GOLD         ","04JUN2021","-","0","48419.00","48490.00","48215.00","48307.00","48474.00","5736","5736.000 GRMS ","277320.98","6277"
