Date,Instrument Name,Symbol,Expiry Date,Option Type,Strike Price,Open,High,Low,Close,Previous Close,Volume(Lots),Volume(In 000's),Value(Lacs),Open Interest(Lots)
"05 Feb 2015","FUTCOM","GOLD         ","05FEB2015","-","0","27875.00","28500.00","27605.00","27757.00","27729.00","162","162.000 GRMS ","4511.83","98"
"04 Feb 2015","FUTCOM","GOLD         ","05FEB2015","-","0","27560.00","27815.00","27500.00","27729.00","27498.00","103","103.000 GRMS ","2854.00","143"
"03 Feb 2015","FUTCOM","GOLD         ","05FEB2015","-","0","27721.00","28019.00","27450.00","27498.00","27840.00","376","376.000 GRMS ","10422.25","201"
"02 Feb 2015","FUTCOM","GOLD         ","05FEB2015","-","0","27946.00","28020.00","27723.00","27840.00","27895.00","1113","1113.000 GRMS ","31037.33","350"
"30 Jan 2015","FUTCOM","GOLD         ","05FEB2015","-","0","27452.00","28178.00","27424.00","27895.00","27419.00","15340","15340.000 GRMS ","424183.43","952"
"29 Jan 2015","FUTCOM","GOLD         ","05FEB2015","-","0","27729.00","27819.00","27382.00","27419.00","27759.00","20032","20032.000 GRMS ","553997.31","4088"
"28 Jan 2015","FUTCOM","GOLD         ","05FEB2015","-","0","27865.00","27935.00","27735.00","27759.00","27902.00","13467","13467.000 GRMS ","374983.32","6181"
"27 Jan 2015","FUTCOM","GOLD         ","05FEB2015","-","0","27765.00","27988.00","27569.00","27902.00","27864.00","19142","19142.000 GRMS ","531298.74","6988"
"23 Jan 2015","FUTCOM","GOLD         ","05FEB2015","-","0","28010.00","28090.00","27791.00","27864.00","28036.00","13477","13477.000 GRMS ","376800.12","7213"
"22 Jan 2015","FUTCOM","GOLD         ","05FEB2015","-","0","27941.00","28236.00","27751.00","28036.00","27977.00","22664","22664.000 GRMS ","634149.98","8044"
"21 Jan 2015","FUTCOM","GOLD         ","05FEB2015","-","0","28049.00","28271.00","27811.00","27977.00","28085.00","21296","21296.000 GRMS ","598177.32","8047"
"20 Jan 2015","FUTCOM","GOLD         ","05FEB2015","-","0","27730.00","28140.00","27730.00","28085.00","27700.00","21409","21409.000 GRMS ","598627.24","8406"
"19 Jan 2015","FUTCOM","GOLD         ","05FEB2015","-","0","27650.00","27770.00","27623.00","27700.00","27654.00","9906","9906.000 GRMS ","274506.88","8027"
"16 Jan 2015","FUTCOM","GOLD         ","05FEB2015","-","0","27525.00","27790.00","27386.00","27654.00","27492.00","20019","20019.000 GRMS ","551753.39","8200"
"15 Jan 2015","FUTCOM","GOLD         ","05FEB2015","-","0","27066.00","27546.00","26706.00","27492.00","27201.00","33035","33035.000 GRMS ","895869.58","8538"
