Date,Instrument Name,Symbol,Expiry Date,Option Type,Strike Price,Open,High,Low,Close,Previous Close,Volume(Lots),Volume(In 000's),Value(Lacs),Open Interest(Lots)
"05 Jun 2006","FUTCOM","GOLD         ","05JUN2006","-","0","9599.00","9599.00","9310.00","9598.00","9477.00","167","167.000 GRMS ","1590.15","145"
"03 Jun 2006","FUTCOM","GOLD         ","05JUN2006","-","0","9596.00","9640.00","9472.00","9477.00","9415.00","87","87.000 GRMS ","826.18","268"
"02 Jun 2006","FUTCOM","GOLD         ","05JUN2006","-","0","9350.00","9515.00","9280.00","9415.00","9373.00","438","438.000 GRMS ","4116.55","363"
"01 Jun 2006","FUTCOM","GOLD         ","05JUN2006","-","0","9500.00","9519.00","9325.00","9373.00","9526.00","1842","1842.000 GRMS ","17378.74","899"
"31 May 2006","FUTCOM","GOLD         ","05JUN2006","-","0","9720.00","9815.00","9515.00","9526.00","9754.00","16335","16335.000 GRMS ","158734.29","1455"
"30 May 2006","FUTCOM","GOLD         ","05JUN2006","-","0","9690.00","9920.00","9683.00","9754.00","9661.00","28026","28026.000 GRMS ","274845.00","3557"
"29 May 2006","FUTCOM","GOLD         ","05JUN2006","-","0","9699.00","9699.00","9643.00","9661.00","9681.00","2929","2929.000 GRMS ","28317.21","5323"
"27 May 2006","FUTCOM","GOLD         ","05JUN2006","-","0","9715.00","9720.00","9668.00","9681.00","9708.00","1401","1401.000 GRMS ","13581.11","5492"
"26 May 2006","FUTCOM","GOLD         ","05JUN2006","-","0","9698.00","9767.00","9542.00","9708.00","9674.00","34182","34182.000 GRMS ","330748.86","5420"
"25 May 2006","FUTCOM","GOLD         ","05JUN2006","-","0","9563.00","9719.00","9531.00","9674.00","9520.00","39919","39919.000 GRMS ","383858.49","6127"
"24 May 2006","FUTCOM","GOLD         ","05JUN2006","-","0","9973.00","9979.00","9487.00","9520.00","10004.00","48891","48891.000 GRMS ","477011.17","6500"
"23 May 2006","FUTCOM","GOLD         ","05JUN2006","-","0","9781.00","10018.00","9650.00","10004.00","9769.00","38386","38386.000 GRMS ","378554.36","7076"
"22 May 2006","FUTCOM","GOLD         ","05JUN2006","-","0","9765.00","9785.00","9382.00","9769.00","9812.00","49239","49239.000 GRMS ","473607.43","6741"
"20 May 2006","FUTCOM","GOLD         ","05JUN2006","-","0","9871.00","9891.00","9753.00","9812.00","9863.00","3075","3075.000 GRMS ","30159.97","8833"
"19 May 2006","FUTCOM","GOLD         ","05JUN2006","-","0","10210.00","10258.00","9750.00","9863.00","10183.00","51249","51249.000 GRMS ","510727.15","9039"
"18 May 2006","FUTCOM","GOLD         ","05JUN2006","-","0","10290.00","10348.00","10131.00","10183.00","10335.00","36752","36752.000 GRMS ","376569.44","9131"
"17 May 2006","FUTCOM","GOLD         ","05JUN2006","-","0","10400.00","10622.00","10240.00","10335.00","10384.00","54694","54694.000 GRMS ","572337.31","9939"
"16 May 2006","FUTCOM","GOLD         ","05JUN2006","-","0","10255.00","10398.00","10015.00","10384.00","10219.00","43790","43790.000 GRMS ","448405.95","9535"
"15 May 2006","FUTCOM","GOLD         ","05JUN2006","-","0","10601.00","10672.00","10150.00","10219.00","10564.00","59716","59716.000 GRMS ","617333.01","9716"
"13 May 2006","FUTCOM","GOLD         ","05JUN2006","-","0","10574.00","10580.00","10552.00","10564.00","10543.00","1987","1987.000 GRMS ","20993.16","9542"
"12 May 2006","FUTCOM","GOLD         ","05JUN2006","-","0","10630.00","10763.00","10470.00","10543.00","10634.00","53660","53660.000 GRMS ","570907.96","9713"
"11 May 2006","FUTCOM","GOLD         ","05JUN2006","-","0","10345.00","10688.00","10345.00","10634.00","10336.00","52631","52631.000 GRMS ","554419.27","8112"
"10 May 2006","FUTCOM","GOLD         ","05JUN2006","-","0","10280.00","10357.00","10200.00","10336.00","10270.00","40581","40581.000 GRMS ","417939.75","8301"
"09 May 2006","FUTCOM","GOLD         ","05JUN2006","-","0","9999.00","10292.00","9968.00","10270.00","9981.00","41641","41641.000 GRMS ","421859.82","7901"
"08 May 2006","FUTCOM","GOLD         ","05JUN2006","-","0","10021.00","10080.00","9900.00","9981.00","10045.00","35675","35675.000 GRMS ","356680.11","8479"
"06 May 2006","FUTCOM","GOLD         ","05JUN2006","-","0","10029.00","10058.00","10029.00","10045.00","10020.00","2543","2543.000 GRMS ","25532.66","7716"
"05 May 2006","FUTCOM","GOLD         ","05JUN2006","-","0","9930.00","10029.00","9921.00","10020.00","9913.00","38506","38506.000 GRMS ","384224.45","7770"
"04 May 2006","FUTCOM","GOLD         ","05JUN2006","-","0","9806.00","9963.00","9749.00","9913.00","9806.00","44627","44627.000 GRMS ","440415.97","8223"
